time,ids,centers,rotation
11-06 16:02:53.29,(32),"(-59.51875, -60.85625)",(3.114572622012248)
11-06 16:02:53.40,(32),"(-60.1875 , -59.51875)",(3.141592653589793)
11-06 16:02:53.51,(32),"(-59.51875, -58.85   )",(3.114572622012248)
11-06 16:02:53.63,(32),"(-59.51875, -57.5125 )",(3.141592653589793)
11-06 16:02:53.73,(32),"(-59.51875, -56.175  )",(3.141592653589793)
11-06 16:02:53.85,(32),"(-59.51875, -54.8375 )",(3.114572622012248)
11-06 16:02:53.95,(32),"(-59.51875, -53.5    )",(3.141592653589793)
11-06 16:02:54.06,(32),"(-59.51875, -52.83125)",(3.1686126851673384)
11-06 16:02:54.18,(32),"(-58.85   , -51.49375)",(3.141592653589793)
11-06 16:02:54.28,(32),"(-58.85 , -50.825)",(3.1679040253155044)
11-06 16:02:54.39,(32),"(-58.85  , -49.4875)",(3.115281281864082)
11-06 16:02:54.51,(32),"(-58.18125, -48.81875)",(3.141592653589793)
11-06 16:02:54.62,(32),"(-58.18125, -47.48125)",(3.1686126851673384)
11-06 16:02:54.74,(32),"(-57.5125 , -46.14375)",(3.141592653589793)
11-06 16:02:54.85,(32),"(-57.5125 , -44.80625)",(3.115281281864082)
11-06 16:02:54.96,(32),"(-58.18125, -43.46875)",(3.141592653589793)
11-06 16:02:55.08,(32),"(-58.18125, -42.8    )",(3.0875907071820388)
11-06 16:02:55.19,(32),"(-58.18125, -42.8    )",(3.114572622012248)
11-06 16:02:55.31,(32),"(-58.18125, -41.4625 )",(3.141592653589793)
11-06 16:02:55.42,(32),"(-58.18125, -40.125  )",(3.141592653589793)
11-06 16:02:55.53,(32),"(-58.18125, -39.45625)",(3.141592653589793)
11-06 16:02:55.64,(32),"(-58.85   , -38.11875)",(3.114572622012248)
11-06 16:02:55.75,(32),"(-58.85  , -36.1125)",(3.0875907071820388)
11-06 16:02:55.86,(32),"(-58.85 , -34.775)",(3.113821905361821)
11-06 16:02:55.98,(32),"(-58.18125, -33.4375 )",(3.115281281864082)
11-06 16:02:56.07,(32),"(-58.18125, -32.76875)",(3.1679040253155044)
11-06 16:02:56.18,(32),"(-58.18125, -31.43125)",(3.141592653589793)
11-06 16:02:56.29,(32),"(-58.85 , -29.425)",(3.113821905361821)
11-06 16:02:56.41,(32),"(-58.85   , -28.75625)",(3.114572622012248)
11-06 16:02:56.53,(32),"(-58.85   , -27.41875)",(3.115281281864082)
11-06 16:02:56.64,(32),"(-58.85   , -26.08125)",(3.141592653589793)
11-06 16:02:56.75,(32),"(-58.85   , -24.74375)",(3.141592653589793)
11-06 16:02:56.86,(32),"(-58.85   , -23.40625)",(3.141592653589793)
11-06 16:02:56.97,(32),"(-58.85   , -22.06875)",(3.141592653589793)
11-06 16:02:57.08,(32),"(-58.85, -21.4 )",(3.1679040253155044)
11-06 16:02:57.18,(32),"(-58.85, -21.4 )",(3.1679040253155044)
11-06 16:02:57.29,(32),"(-58.85  , -20.0625)",(3.141592653589793)
11-06 16:02:57.41,(32),"(-58.85 , -18.725)",(3.1679040253155044)
11-06 16:02:57.52,(32),"(-58.85   , -16.71875)",(3.115281281864082)
11-06 16:02:57.62,(32),"(-58.85, -16.05)",(3.141592653589793)
11-06 16:02:57.74,(32),"(-58.85  , -14.7125)",(3.114572622012248)
11-06 16:02:57.85,(32),"(-58.85 , -13.375)",(3.113821905361821)
11-06 16:02:57.96,(32),"(-58.18125, -12.70625)",(3.141592653589793)
11-06 16:02:58.06,(32),"(-58.18125, -11.36875)",(3.141592653589793)
11-06 16:02:58.17,(32),"(-58.18125, -10.7    )",(3.114572622012248)
11-06 16:02:58.28,(32),"(-58.18125,  -9.3625 )",(3.114572622012248)
11-06 16:02:58.39,(32),"(-58.18125,  -8.025  )",(3.114572622012248)
11-06 16:02:58.50,(32),"(-58.18125,  -6.6875 )",(3.114572622012248)
11-06 16:02:58.61,(32),"(-58.18125,  -6.01875)",(3.089008430534165)
11-06 16:02:58.73,(32),"(-58.18125,  -4.68125)",(3.114572622012248)
11-06 16:02:58.83,(32),"(-58.18125,  -3.34375)",(3.1679040253155044)
11-06 16:02:58.95,(32),"(-58.18125,  -2.00625)",(3.115281281864082)
11-06 16:02:59.06,(32),"(-58.85  ,  -1.3375)",(3.115281281864082)
11-06 16:02:59.17,(32),"(-58.85   ,  -0.66875)",(3.114572622012248)
11-06 16:02:59.29,(32),"(-58.85,   0.  )",(3.114572622012248)
11-06 16:02:59.40,(32),"(-58.18125,   1.3375 )",(3.141592653589793)
11-06 16:02:59.51,(32),"(-58.85   ,   3.34375)",(3.0875907071820388)
11-06 16:02:59.63,(32),"(-58.18125,   4.0125 )",(3.115281281864082)
11-06 16:02:59.73,(32),"(-58.18125,   4.68125)",(3.115281281864082)
11-06 16:02:59.84,(32),"(-58.18125,   6.01875)",(3.113821905361821)
11-06 16:02:59.95,(32),"(-58.18125,   7.35625)",(3.086095208747534)
11-06 16:03:00.06,(32),"(-58.18125,   8.025  )",(3.0875907071820388)
11-06 16:03:00.17,(32),"(-58.18125,   9.3625 )",(3.0875907071820388)
11-06 16:03:00.29,(32),"(-58.85   ,  11.36875)",(3.114572622012248)
11-06 16:03:00.40,(32),"(-58.85   ,  12.70625)",(3.0875907071820388)
11-06 16:03:00.51,(32),"(-58.85 ,  13.375)",(3.114572622012248)
11-06 16:03:00.63,(32),"(-58.18125,  14.7125 )",(3.114572622012248)
11-06 16:03:00.73,(32),"(-58.18125,  15.38125)",(3.0875907071820388)
11-06 16:03:00.85,(32),"(-58.18125,  17.3875 )",(3.114572622012248)
11-06 16:03:00.96,(32),"(-58.18125,  18.725  )",(3.115281281864082)
11-06 16:03:01.07,(32),"(-58.18125,  19.39375)",(3.115281281864082)
11-06 16:03:01.19,(32),"(-58.18125,  20.0625 )",(3.115281281864082)
11-06 16:03:01.30,(32),"(-58.18125,  20.73125)",(3.089008430534165)
11-06 16:03:01.41,(32),"(-58.18125,  21.4    )",(3.115281281864082)
11-06 16:03:01.52,(32),"(-58.18125,  22.7375 )",(3.115281281864082)
11-06 16:03:01.64,(32),"(-58.18125,  24.075  )",(3.114572622012248)
11-06 16:03:01.76,(32),"(-57.5125 ,  24.74375)",(3.141592653589793)
11-06 16:03:01.87,(32),"(-57.5125 ,  26.08125)",(3.115281281864082)
11-06 16:03:01.98,(32),"(-57.5125 ,  27.41875)",(3.115281281864082)
11-06 16:03:02.10,(32),"(-57.5125,  29.425 )",(3.114572622012248)
11-06 16:03:02.22,(32),"(-57.5125 ,  30.09375)",(3.115281281864082)
11-06 16:03:02.33,(32),"(-58.18125,  31.43125)",(3.114572622012248)
11-06 16:03:02.44,(32),"(-58.18125,  32.1    )",(3.115281281864082)
11-06 16:03:02.55,(32),"(-58.18125,  33.4375 )",(3.115281281864082)
11-06 16:03:02.65,(32),"(-58.18125,  34.775  )",(3.0606888983527116)
11-06 16:03:02.77,(32),"(-58.18125,  36.1125 )",(3.0875907071820388)
11-06 16:03:02.88,(32),"(-58.18125,  37.45   )",(3.0875907071820388)
11-06 16:03:02.99,(32),"(-58.18125,  38.7875 )",(3.086095208747534)
11-06 16:03:03.09,(32),"(-58.18125,  39.45625)",(3.115281281864082)
11-06 16:03:03.20,(32),"(-58.18125,  40.125  )",(3.115281281864082)
11-06 16:03:03.31,(32),"(-57.5125 ,  40.79375)",(3.114572622012248)
11-06 16:03:03.41,(32),"(-57.5125,  41.4625)",(3.0875907071820388)
11-06 16:03:03.53,(32),"(-57.5125,  42.8   )",(3.114572622012248)
11-06 16:03:03.64,(32),"(-57.5125,  44.1375)",(3.114572622012248)
11-06 16:03:03.75,(32),"(-57.5125,  45.475 )",(3.114572622012248)
11-06 16:03:03.87,(32),"(-57.5125 ,  46.14375)",(3.089008430534165)
11-06 16:03:03.98,(32),"(-56.84375,  47.48125)",(3.0875907071820388)
11-06 16:03:04.10,(32),"(-56.84375,  49.4875 )",(3.0875907071820388)
11-06 16:03:04.21,(32),"(-56.84375,  50.15625)",(3.0875907071820388)
11-06 16:03:04.31,(32),"(-56.84375,  51.49375)",(3.0606888983527116)
11-06 16:03:04.42,(32),"(-56.84375,  52.1625 )",(3.089008430534165)
11-06 16:03:04.53,(32),"(-57.5125 ,  54.16875)",(3.114572622012248)
11-06 16:03:04.64,(32),"(-57.5125 ,  55.50625)",(3.114572622012248)
11-06 16:03:04.75,(32),"(-57.5125 ,  56.84375)",(3.0875907071820388)
11-06 16:03:04.86,(32),"(-56.84375,  58.18125)",(3.0875907071820388)
11-06 16:03:04.97,(32),"(-56.84375,  58.85   )",(3.115281281864082)
11-06 16:03:05.08,(32),"(-56.175  ,  59.51875)",(3.114572622012248)
11-06 16:03:05.20,(32),"(-56.175  ,  60.85625)",(3.0875907071820388)
11-06 16:03:05.31,(32),"(-56.175  ,  60.85625)",(3.0628090182888776)
11-06 16:03:05.42,(32),"(-56.175  ,  62.19375)",(3.114572622012248)
11-06 16:03:05.54,(32),"(-55.50625,  63.53125)",(3.0875907071820388)
11-06 16:03:05.65,(32),"(-54.8375,  64.2   )",(3.089008430534165)
11-06 16:03:05.76,(32),"(-54.8375,  65.5375)",(3.114572622012248)
11-06 16:03:05.87,(32),"(-54.16875,  66.20625)",(3.0606888983527116)
11-06 16:03:05.99,(32),"(-53.5    ,  67.54375)",(3.0875907071820388)
11-06 16:03:06.10,(32),"(-52.83125,  68.2125 )",(3.086095208747534)
11-06 16:03:06.21,(32),"(-52.1625 ,  68.88125)",(3.089008430534165)
11-06 16:03:06.33,(32),"(-51.49375,  70.21875)",(3.114572622012248)
11-06 16:03:06.44,(32),"(-50.825 ,  70.8875)",(3.0628090182888776)
11-06 16:03:06.56,(32),"(-50.15625,  71.55625)",(3.0875907071820388)
11-06 16:03:06.67,(32),"(-50.15625,  72.89375)",(3.0606888983527116)
11-06 16:03:06.78,(32),"(-49.4875 ,  74.23125)",(3.0875907071820388)
11-06 16:03:06.89,(32),"(-48.81875,  74.9    )",(3.0875907071820388)
11-06 16:03:07.00,(32),"(-48.15   ,  75.56875)",(3.0875907071820388)
11-06 16:03:07.12,(32),"(-47.48125,  76.2375 )",(3.0875907071820388)
11-06 16:03:07.21,(32),"(-47.48125,  77.575  )",(3.0875907071820388)
11-06 16:03:07.33,(32),"(-46.8125,  78.9125)",(3.0875907071820388)
11-06 16:03:07.44,(32),"(-46.8125,  78.9125)",(3.0606888983527116)
11-06 16:03:07.54,(32),"(-46.8125,  78.9125)",(3.089008430534165)
11-06 16:03:07.66,(32),"(-46.14375,  78.9125 )",(3.0875907071820388)
11-06 16:03:07.78,(32),"(-45.475,  77.575)",(3.0875907071820388)
11-06 16:03:07.89,(32),"(-44.80625,  76.90625)",(3.0875907071820388)
11-06 16:03:08.01,(32),"(-44.1375 ,  75.56875)",(3.089008430534165)
11-06 16:03:08.10,(32),"(-44.1375,  74.9   )",(3.0606888983527116)
11-06 16:03:08.22,(32),"(-43.46875,  73.5625 )",(3.0875907071820388)
11-06 16:03:08.32,(32),"(-43.46875,  72.89375)",(3.033903123401792)
11-06 16:03:08.44,(32),"(-42.8    ,  71.55625)",(3.0628090182888776)
11-06 16:03:08.55,(32),"(-42.13125,  70.21875)",(3.0875907071820388)
11-06 16:03:08.66,(32),"(-42.13125,  68.88125)",(3.0875907071820388)
11-06 16:03:08.77,(32),"(-41.4625,  68.2125)",(3.089008430534165)
11-06 16:03:08.88,(32),"(-41.4625,  66.875 )",(3.0875907071820388)
11-06 16:03:08.99,(32),"(-40.79375,  66.20625)",(3.0875907071820388)
11-06 16:03:09.11,(32),"(-40.79375,  65.5375 )",(3.0606888983527116)
11-06 16:03:09.22,(32),"(-40.79375,  63.53125)",(3.0875907071820388)
11-06 16:03:09.34,(32),"(-40.125 ,  62.8625)",(3.0875907071820388)
11-06 16:03:09.45,(32),"(-40.125,  61.525)",(3.0606888983527116)
11-06 16:03:09.56,(32),"(-39.45625,  61.525  )",(3.089008430534165)
11-06 16:03:09.68,(32),"(-39.45625,  60.85625)",(3.089008430534165)
11-06 16:03:09.79,(32),"(-38.7875 ,  59.51875)",(3.0875907071820388)
11-06 16:03:09.89,(32),"(-38.7875,  58.85  )",(3.089008430534165)
11-06 16:03:10.00,(32),"(-38.7875 ,  58.18125)",(3.0875907071820388)
11-06 16:03:10.10,(32),"(-38.11875,  56.175  )",(3.089008430534165)
11-06 16:03:10.23,(32),"(-38.11875,  55.50625)",(3.0606888983527116)
11-06 16:03:10.34,(32),"(-37.45,  53.5 )",(3.089008430534165)
11-06 16:03:10.45,(32),"(-36.78125,  52.1625 )",(3.089008430534165)
11-06 16:03:10.56,(32),"(-36.78125,  51.49375)",(3.0875907071820388)
11-06 16:03:10.67,(32),"(-36.78125,  50.825  )",(3.0875907071820388)
11-06 16:03:10.79,(32),"(-36.78125,  49.4875 )",(3.0875907071820388)
11-06 16:03:10.90,(32),"(-36.78125,  48.15   )",(3.089008430534165)
11-06 16:03:10.99,(32),"(-36.78125,  47.48125)",(3.0875907071820388)
11-06 16:03:11.11,(32),"(-36.78125,  46.14375)",(3.114572622012248)
11-06 16:03:11.21,(32),"(-36.78125,  45.475  )",(3.0875907071820388)
11-06 16:03:11.34,(32),"(-36.78125,  44.1375 )",(3.0875907071820388)
11-06 16:03:11.45,(32),"(-36.1125 ,  42.13125)",(3.114572622012248)
11-06 16:03:11.56,(32),"(-36.1125,  41.4625)",(3.089008430534165)
11-06 16:03:11.67,(32),"(-36.1125 ,  40.79375)",(3.0606888983527116)
11-06 16:03:11.78,(32),"(-36.1125 ,  40.79375)",(3.0606888983527116)
11-06 16:03:11.89,(32),"(-36.1125 ,  40.79375)",(3.0875907071820388)
11-06 16:03:12.00,(32),"(-36.1125 ,  39.45625)",(3.0628090182888776)
11-06 16:03:12.12,(32),"(-36.1125 ,  38.11875)",(3.089008430534165)
11-06 16:03:12.23,(32),"(-36.1125 ,  36.78125)",(3.114572622012248)
11-06 16:03:12.35,(32),"(-36.1125,  36.1125)",(3.089008430534165)
11-06 16:03:12.46,(32),"(-36.1125 ,  35.44375)",(3.0875907071820388)
11-06 16:03:12.58,(32),"(-36.1125 ,  34.10625)",(3.0875907071820388)
11-06 16:03:12.69,(32),"(-36.1125 ,  32.76875)",(3.0606888983527116)
11-06 16:03:12.80,(32),"(-35.44375,  31.43125)",(3.089008430534165)
11-06 16:03:12.91,(32),"(-35.44375,  30.09375)",(3.114572622012248)
11-06 16:03:13.02,(32),"(-35.44375,  29.425  )",(3.089008430534165)
11-06 16:03:13.14,(32),"(-35.44375,  28.0875 )",(3.089008430534165)
11-06 16:03:13.25,(32),"(-35.44375,  27.41875)",(3.0875907071820388)
11-06 16:03:13.37,(32),"(-35.44375,  26.75   )",(3.0606888983527116)
11-06 16:03:13.47,(32),"(-35.44375,  25.4125 )",(3.0875907071820388)
11-06 16:03:13.58,(32),"(-35.44375,  24.075  )",(3.114572622012248)
11-06 16:03:13.69,(32),"(-35.44375,  22.7375 )",(3.115281281864082)
11-06 16:03:13.80,(32),"(-34.775,  21.4  )",(3.089008430534165)
11-06 16:03:13.92,(32),"(-34.775  ,  20.73125)",(3.0875907071820388)
11-06 16:03:14.04,(32),"(-34.775  ,  20.73125)",(3.0875907071820388)
11-06 16:03:14.13,(32),"(-34.775 ,  20.0625)",(3.0875907071820388)
11-06 16:03:14.26,(32),"(-34.775,  18.725)",(3.0875907071820388)
11-06 16:03:14.38,(32),"(-34.10625,  17.3875 )",(3.114572622012248)
11-06 16:03:14.49,(32),"(-34.775,  16.05 )",(3.089008430534165)
11-06 16:03:14.59,(32),"(-34.775 ,  14.7125)",(3.115281281864082)
11-06 16:03:14.70,(32),"(-34.10625,  14.04375)",(3.089008430534165)
11-06 16:03:14.81,(32),"(-34.10625,  12.70625)",(3.089008430534165)
11-06 16:03:14.92,(32),"(-34.10625,  12.0375 )",(3.0875907071820388)
11-06 16:03:15.02,(32),"(-33.4375 ,  10.03125)",(3.114572622012248)
11-06 16:03:15.14,(32),"(-34.10625,   9.3625 )",(3.114572622012248)
11-06 16:03:15.25,(32),"(-34.10625,   8.69375)",(3.114572622012248)
11-06 16:03:15.35,(32),"(-33.4375 ,   7.35625)",(3.0875907071820388)
11-06 16:03:15.47,(32),"(-33.4375,   6.6875)",(3.114572622012248)
11-06 16:03:15.59,(32),"(-33.4375 ,   6.01875)",(3.0875907071820388)
11-06 16:03:15.69,(32),"(-32.76875,   4.0125 )",(3.115281281864082)
11-06 16:03:15.79,(32),"(-32.76875,   3.34375)",(3.115281281864082)
11-06 16:03:15.90,(32),"(-32.76875,   2.675  )",(3.114572622012248)
11-06 16:03:16.02,(32),"(-32.76875,   1.3375 )",(3.114572622012248)
11-06 16:03:16.13,(32),"(-32.76875,   0.66875)",(3.0875907071820388)
11-06 16:03:16.24,(32),"(-32.76875,   0.66875)",(3.0875907071820388)
11-06 16:03:16.35,(32),"(-32.1,   0. )",(3.141592653589793)
11-06 16:03:16.47,(32),"(-32.1    ,  -0.66875)",(3.141592653589793)
11-06 16:03:16.58,(32),"(-32.1   ,  -1.3375)",(3.141592653589793)
11-06 16:03:16.69,(32),"(-32.1  ,  -2.675)",(3.141592653589793)
11-06 16:03:16.81,(32),"(-32.1   ,  -4.0125)",(3.0875907071820388)
11-06 16:03:16.92,(32),"(-32.1 ,  -5.35)",(3.114572622012248)
11-06 16:03:17.03,(32),"(-32.1   ,  -6.6875)",(3.114572622012248)
11-06 16:03:17.15,(32),"(-32.1    ,  -7.35625)",(3.0875907071820388)
11-06 16:03:17.26,(32),"(-32.1    ,  -8.69375)",(3.114572622012248)
11-06 16:03:17.35,(32),"(-31.43125, -10.03125)",(3.1679040253155044)
11-06 16:03:17.47,(32),"(-31.43125, -11.36875)",(3.141592653589793)
11-06 16:03:17.58,(32),"(-31.43125, -12.70625)",(3.115281281864082)
11-06 16:03:17.69,(32),"(-32.1  , -13.375)",(3.114572622012248)
11-06 16:03:17.81,(32),"(-31.43125, -14.7125 )",(3.141592653589793)
11-06 16:03:17.92,(32),"(-31.43125, -16.05   )",(3.114572622012248)
11-06 16:03:18.04,(32),"(-31.43125, -17.3875 )",(3.114572622012248)
11-06 16:03:18.15,(32),"(-31.43125, -18.05625)",(3.114572622012248)
11-06 16:03:18.27,(32),"(-31.43125, -19.39375)",(3.114572622012248)
11-06 16:03:18.38,(32),"(-31.43125, -20.73125)",(3.114572622012248)
11-06 16:03:18.48,(32),"(-31.43125, -21.4    )",(3.114572622012248)
11-06 16:03:18.59,(32),"(-31.43125, -22.06875)",(3.114572622012248)
11-06 16:03:18.71,(32),"(-31.43125, -23.40625)",(3.114572622012248)
11-06 16:03:18.82,(32),"(-30.7625 , -24.74375)",(3.141592653589793)
11-06 16:03:18.94,(32),"(-30.7625 , -26.08125)",(3.115281281864082)
11-06 16:03:19.05,(32),"(-30.7625 , -27.41875)",(3.115281281864082)
11-06 16:03:19.16,(32),"(-30.7625, -28.0875)",(3.141592653589793)
11-06 16:03:19.27,(32),"(-31.43125, -28.75625)",(3.114572622012248)
11-06 16:03:19.39,(32),"(-31.43125, -30.09375)",(3.114572622012248)
11-06 16:03:19.50,(32),"(-31.43125, -30.7625 )",(3.114572622012248)
11-06 16:03:19.61,(32),"(-31.43125, -32.76875)",(3.115281281864082)
11-06 16:03:19.72,(32),"(-31.43125, -34.10625)",(3.115281281864082)
11-06 16:03:19.84,(32),"(-31.43125, -34.775  )",(3.114572622012248)
11-06 16:03:19.95,(32),"(-31.43125, -36.78125)",(3.115281281864082)
11-06 16:03:20.07,(32),"(-31.43125, -37.45   )",(3.114572622012248)
11-06 16:03:20.18,(32),"(-31.43125, -38.7875 )",(3.115281281864082)
11-06 16:03:20.30,(32),"(-31.43125, -40.125  )",(3.141592653589793)
11-06 16:03:20.41,(32),"(-31.43125, -40.79375)",(3.141592653589793)
11-06 16:03:20.51,(32),"(-31.43125, -41.4625 )",(3.115281281864082)
11-06 16:03:20.62,(32),"(-32.1    , -42.13125)",(3.141592653589793)
11-06 16:03:20.74,(32),"(-31.43125, -42.8    )",(3.141592653589793)
11-06 16:03:20.85,(32),"(-32.1   , -44.1375)",(3.141592653589793)
11-06 16:03:20.97,(32),"(-31.43125, -45.475  )",(3.141592653589793)
11-06 16:03:21.08,(32),"(-31.43125, -46.8125 )",(3.1679040253155044)
11-06 16:03:21.20,(32),"(-31.43125, -48.15   )",(3.141592653589793)
11-06 16:03:21.30,"(32), (17)","(-31.43125, -48.81875), (  58.18125, -256.13125)","(3.141592653589793), (4.996183090834781)"
11-06 16:03:21.42,(32),"(-32.1   , -49.4875)",(3.141592653589793)
11-06 16:03:21.54,(32),"(-31.43125, -50.825  )",(3.115281281864082)
11-06 16:03:21.65,(32),"(-31.43125, -52.1625 )",(3.141592653589793)
11-06 16:03:21.76,(32),"(-31.43125, -53.5    )",(3.141592653589793)
11-06 16:03:21.85,(32),"(-31.43125, -54.16875)",(3.141592653589793)
11-06 16:03:21.97,(32),"(-31.43125, -55.50625)",(3.141592653589793)
11-06 16:03:22.08,(32),"(-31.43125, -56.84375)",(3.141592653589793)
11-06 16:03:22.20,(32),"(-32.1   , -57.5125)",(3.141592653589793)
11-06 16:03:22.31,(32),"(-31.43125, -58.85   )",(3.141592653589793)
11-06 16:03:22.43,(32),"(-31.43125, -60.1875 )",(3.115281281864082)
11-06 16:03:22.53,(32),"(-31.43125, -61.525  )",(3.141592653589793)
11-06 16:03:22.64,(32),"(-31.43125, -62.8625 )",(3.115281281864082)
11-06 16:03:22.75,(32),"(-31.43125, -63.53125)",(3.114572622012248)
11-06 16:03:22.86,(32),"(-31.43125, -63.53125)",(3.141592653589793)
11-06 16:03:22.97,(32),"(-31.43125, -63.53125)",(3.114572622012248)
11-06 16:03:23.08,(32),"(-31.43125, -63.53125)",(3.114572622012248)
11-06 16:03:23.19,(32),"(-31.43125, -63.53125)",(3.114572622012248)
11-06 16:03:23.29,(32),"(-31.43125, -63.53125)",(3.141592653589793)
11-06 16:03:23.41,(32),"(-31.43125, -63.53125)",(3.114572622012248)
11-06 16:03:23.51,(32),"(-31.43125, -63.53125)",(3.141592653589793)
11-06 16:03:23.63,(32),"(-31.43125, -63.53125)",(3.141592653589793)
11-06 16:03:23.73,(32),"(-31.43125, -63.53125)",(3.114572622012248)
11-06 16:03:23.84,(32),"(-31.43125, -63.53125)",(3.115281281864082)
11-06 16:03:23.96,(32),"(-31.43125, -63.53125)",(3.141592653589793)
11-06 16:03:24.08,(32),"(-31.43125, -63.53125)",(3.141592653589793)
11-06 16:03:24.20,(32),"(-31.43125, -63.53125)",(3.141592653589793)
11-06 16:03:24.31,(32),"(-31.43125, -63.53125)",(3.114572622012248)
11-06 16:03:24.43,(32),"(-31.43125, -63.53125)",(3.115281281864082)
11-06 16:03:24.54,(32),"(-31.43125, -63.53125)",(3.141592653589793)
11-06 16:03:24.65,(32),"(-31.43125, -63.53125)",(3.141592653589793)
11-06 16:03:24.77,(32),"(-31.43125, -63.53125)",(3.115281281864082)
11-06 16:03:24.88,(32),"(-31.43125, -64.2    )",(3.141592653589793)
11-06 16:03:24.99,(32),"(-31.43125, -64.86875)",(3.1679040253155044)
11-06 16:03:25.09,(32),"(-31.43125, -65.5375 )",(3.141592653589793)
11-06 16:03:25.20,(32),"(-31.43125, -66.875  )",(3.141592653589793)
11-06 16:03:25.31,(32),"(-32.1    , -66.20625)",(3.115281281864082)
11-06 16:03:25.42,(32),"(-31.43125, -66.20625)",(3.141592653589793)
11-06 16:03:25.53,(32),"(-31.43125, -66.20625)",(3.141592653589793)
11-06 16:03:25.64,(32),"(-31.43125, -66.20625)",(3.141592653589793)
11-06 16:03:25.75,(32),"(-31.43125, -66.20625)",(3.141592653589793)
11-06 16:03:25.86,(32),"(-31.43125, -66.20625)",(3.141592653589793)
11-06 16:03:25.98,(32),"(-31.43125, -66.20625)",(3.141592653589793)
11-06 16:03:26.09,(32),"(-31.43125, -66.20625)",(3.141592653589793)
