time,ids,centers,rotation
11-06 17:02:57.54,(32),"(-60.85625, -66.20625)",(3.1679040253155044)
11-06 17:02:57.65,(32),"(-60.85625, -66.20625)",(3.1679040253155044)
11-06 17:02:57.76,(32),"(-60.85625, -64.86875)",(3.1679040253155044)
11-06 17:02:57.87,(32),"(-60.85625, -63.53125)",(3.1679040253155044)
11-06 17:02:57.99,(32),"(-60.85625, -62.19375)",(3.1679040253155044)
11-06 17:02:58.10,(32),"(-60.85625, -60.85625)",(3.1686126851673384)
11-06 17:02:58.21,(32),"(-60.85625, -60.1875 )",(3.141592653589793)
11-06 17:02:58.33,(32),"(-60.1875, -58.85  )",(3.1686126851673384)
11-06 17:02:58.45,(32),"(-60.85625, -58.18125)",(3.1679040253155044)
11-06 17:02:58.56,(32),"(-60.85625, -56.84375)",(3.141592653589793)
11-06 17:02:58.67,(32),"(-60.85625, -56.175  )",(3.141592653589793)
11-06 17:02:58.78,(32),"(-60.85625, -55.50625)",(3.1686126851673384)
11-06 17:02:58.89,(32),"(-61.525  , -54.16875)",(3.114572622012248)
11-06 17:02:59.01,(32),"(-61.525  , -52.83125)",(3.114572622012248)
11-06 17:02:59.12,(32),"(-61.525  , -51.49375)",(3.114572622012248)
11-06 17:02:59.23,(32),"(-61.525  , -50.15625)",(3.114572622012248)
11-06 17:02:59.35,(32),"(-61.525 , -49.4875)",(3.115281281864082)
11-06 17:02:59.45,(32),"(-61.525, -48.15 )",(3.1679040253155044)
11-06 17:02:59.56,(32),"(-61.525 , -46.8125)",(3.1679040253155044)
11-06 17:02:59.67,(32),"(-61.525, -45.475)",(3.141592653589793)
11-06 17:02:59.78,(32),"(-61.525, -45.475)",(3.141592653589793)
11-06 17:02:59.89,(32),"(-61.525  , -43.46875)",(3.1693634018177654)
11-06 17:03:00.00,(32),"(-60.85625, -42.8    )",(3.1686126851673384)
11-06 17:03:00.12,(32),"(-60.85625, -42.13125)",(3.1679040253155044)
11-06 17:03:00.21,(32),"(-60.85625, -40.79375)",(3.115281281864082)
11-06 17:03:00.32,(32),"(-61.525  , -39.45625)",(3.113821905361821)
11-06 17:03:00.44,(32),"(-61.525 , -38.7875)",(3.1679040253155044)
11-06 17:03:00.55,(32),"(-61.525  , -38.11875)",(3.141592653589793)
11-06 17:03:00.66,(32),"(-61.525 , -36.1125)",(3.141592653589793)
11-06 17:03:00.77,(32),"(-61.525 , -36.1125)",(3.141592653589793)
11-06 17:03:00.88,(32),"(-60.85625, -34.775  )",(3.1686126851673384)
11-06 17:03:01.00,(32),"(-60.85625, -33.4375 )",(3.141592653589793)
11-06 17:03:01.11,(32),"(-60.85625, -32.1    )",(3.141592653589793)
11-06 17:03:01.23,(32),"(-60.85625, -30.7625 )",(3.115281281864082)
11-06 17:03:01.32,(32),"(-60.85625, -29.425  )",(3.141592653589793)
11-06 17:03:01.44,(32),"(-60.85625, -28.75625)",(3.141592653589793)
11-06 17:03:01.55,(32),"(-60.85625, -27.41875)",(3.141592653589793)
11-06 17:03:01.66,(32),"(-60.85625, -26.08125)",(3.1679040253155044)
11-06 17:03:01.78,(32),"(-60.85625, -24.74375)",(3.141592653589793)
11-06 17:03:01.89,(32),"(-60.85625, -24.74375)",(3.1686126851673384)
11-06 17:03:02.01,(32),"(-60.1875 , -23.40625)",(3.141592653589793)
11-06 17:03:02.12,(32),"(-60.1875, -22.7375)",(3.1686126851673384)
11-06 17:03:02.23,(32),"(-60.85625, -21.4    )",(3.114572622012248)
11-06 17:03:02.35,(32),"(-61.525 , -20.0625)",(3.114572622012248)
11-06 17:03:02.46,(32),"(-61.525  , -19.39375)",(3.115281281864082)
11-06 17:03:02.58,(32),"(-61.525  , -18.05625)",(3.115281281864082)
11-06 17:03:02.69,(32),"(-60.85625, -16.05   )",(3.141592653589793)
11-06 17:03:02.80,(32),"(-60.85625, -15.38125)",(3.1679040253155044)
11-06 17:03:02.91,(32),"(-60.85625, -15.38125)",(3.141592653589793)
11-06 17:03:03.03,(32),"(-60.1875 , -14.04375)",(3.1679040253155044)
11-06 17:03:03.14,(32),"(-60.1875 , -12.70625)",(3.1679040253155044)
11-06 17:03:03.25,(32),"(-60.1875 , -11.36875)",(3.1679040253155044)
11-06 17:03:03.36,(32),"(-60.1875 , -10.03125)",(3.115281281864082)
11-06 17:03:03.48,(32),"(-60.1875 ,  -8.69375)",(3.141592653589793)
11-06 17:03:03.59,(32),"(-60.1875,  -8.025 )",(3.1679040253155044)
11-06 17:03:03.68,(32),"(-60.1875,  -6.6875)",(3.141592653589793)
11-06 17:03:03.79,(32),"(-60.1875,  -5.35  )",(3.141592653589793)
11-06 17:03:03.91,(32),"(-60.1875,  -5.35  )",(3.1679040253155044)
11-06 17:03:04.03,(32),"(-60.1875,  -4.0125)",(3.1679040253155044)
11-06 17:03:04.14,(32),"(-60.1875,  -2.675 )",(3.141592653589793)
11-06 17:03:04.25,(32),"(-60.1875,  -1.3375)",(3.1693634018177654)
11-06 17:03:04.36,(32),"(-60.1875 ,  -0.66875)",(3.1955945999975475)
11-06 17:03:04.48,(32),"(-60.1875 ,   0.66875)",(3.1941768766454213)
11-06 17:03:04.59,(32),"(-60.1875,   2.675 )",(3.1693634018177654)
11-06 17:03:04.68,(32),"(-60.1875,   4.0125)",(3.1693634018177654)
11-06 17:03:04.80,(32),"(-60.85625,   5.35   )",(3.1686126851673384)
11-06 17:03:04.91,(32),"(-60.1875,   6.6875)",(3.1679040253155044)
11-06 17:03:05.02,(32),"(-60.1875 ,   7.35625)",(3.141592653589793)
11-06 17:03:05.12,(32),"(-60.85625,   8.025  )",(3.1679040253155044)
11-06 17:03:05.24,(32),"(-60.85625,   8.69375)",(3.1679040253155044)
11-06 17:03:05.35,(32),"(-60.85625,  10.03125)",(3.141592653589793)
11-06 17:03:05.45,(32),"(-60.85625,  10.7    )",(3.1679040253155044)
11-06 17:03:05.57,(32),"(-60.85625,  12.0375 )",(3.1679040253155044)
11-06 17:03:05.68,(32),"(-60.85625,  13.375  )",(3.1679040253155044)
11-06 17:03:05.79,(32),"(-60.85625,  14.7125 )",(3.141592653589793)
11-06 17:03:05.90,(32),"(-61.525,  16.05 )",(3.114572622012248)
11-06 17:03:06.01,(32),"(-60.85625,  16.05   )",(3.1955945999975475)
11-06 17:03:06.13,(32),"(-61.525  ,  16.71875)",(3.115281281864082)
11-06 17:03:06.24,(32),"(-61.525,  18.725)",(3.141592653589793)
11-06 17:03:06.35,(32),"(-61.525  ,  19.39375)",(3.141592653589793)
11-06 17:03:06.47,(32),"(-60.85625,  20.73125)",(3.141592653589793)
11-06 17:03:06.58,(32),"(-60.85625,  21.4    )",(3.115281281864082)
11-06 17:03:06.69,(32),"(-60.85625,  23.40625)",(3.114572622012248)
11-06 17:03:06.80,(32),"(-60.1875 ,  24.74375)",(3.141592653589793)
11-06 17:03:06.91,(32),"(-60.1875 ,  26.08125)",(3.141592653589793)
11-06 17:03:07.01,(32),"(-60.1875,  26.75  )",(3.1679040253155044)
11-06 17:03:07.12,(32),"(-60.1875 ,  27.41875)",(3.141592653589793)
11-06 17:03:07.24,(32),"(-60.85625,  27.41875)",(3.115281281864082)
11-06 17:03:07.34,(32),"(-60.85625,  28.0875 )",(3.115281281864082)
11-06 17:03:07.45,(32),"(-60.85625,  30.09375)",(3.115281281864082)
11-06 17:03:07.55,(32),"(-60.85625,  30.7625 )",(3.141592653589793)
11-06 17:03:07.67,(32),"(-60.85625,  32.1    )",(3.115281281864082)
11-06 17:03:07.78,(32),"(-60.85625,  32.76875)",(3.141592653589793)
11-06 17:03:07.89,(32),"(-61.525  ,  34.10625)",(3.114572622012248)
11-06 17:03:08.00,(32),"(-61.525,  34.775)",(3.1679040253155044)
11-06 17:03:08.11,(32),"(-62.19375,  36.1125 )",(3.141592653589793)
11-06 17:03:08.23,(32),"(-61.525  ,  36.78125)",(3.1686126851673384)
11-06 17:03:08.34,(32),"(-62.19375,  37.45   )",(3.1693634018177654)
11-06 17:03:08.45,(32),"(-62.8625 ,  38.11875)",(3.1686126851673384)
11-06 17:03:08.56,(32),"(-63.53125,  38.7875 )",(3.1679040253155044)
11-06 17:03:08.68,(32),"(-63.53125,  40.125  )",(3.1686126851673384)
11-06 17:03:08.79,(32),"(-64.2    ,  40.79375)",(3.1686126851673384)
11-06 17:03:08.91,(32),"(-64.86875,  42.13125)",(3.141592653589793)
11-06 17:03:09.02,(32),"(-64.86875,  43.46875)",(3.141592653589793)
11-06 17:03:09.14,(32),"(-65.5375 ,  44.80625)",(3.1686126851673384)
11-06 17:03:09.25,(32),"(-66.20625,  45.475  )",(3.1686126851673384)
11-06 17:03:09.36,(32),"(-66.20625,  46.14375)",(3.141592653589793)
11-06 17:03:09.48,(32),"(-66.20625,  46.14375)",(3.141592653589793)
11-06 17:03:09.59,(32),"(-67.54375,  46.8125 )",(3.141592653589793)
11-06 17:03:09.70,(32),"(-68.2125 ,  47.48125)",(3.1686126851673384)
11-06 17:03:09.82,(32),"(-69.55,  48.15)",(3.141592653589793)
11-06 17:03:09.92,(32),"(-69.55   ,  48.81875)",(3.141592653589793)
11-06 17:03:10.04,(32),"(-70.8875,  49.4875)",(3.1686126851673384)
11-06 17:03:10.15,(32),"(-71.55625,  50.825  )",(3.1686126851673384)
11-06 17:03:10.24,(32),"(-71.55625,  50.825  )",(3.1941768766454213)
11-06 17:03:10.36,(32),"(-72.89375,  52.1625 )",(3.1679040253155044)
11-06 17:03:10.47,(32),"(-72.89375,  52.83125)",(3.1941768766454213)
11-06 17:03:10.59,(32),"(-73.5625,  53.5   )",(3.1686126851673384)
11-06 17:03:10.68,(32),"(-74.23125,  53.5    )",(3.1686126851673384)
11-06 17:03:10.80,(32),"(-74.9,  53.5)",(3.1686126851673384)
11-06 17:03:10.91,(32),"(-76.2375,  53.5   )",(3.1686126851673384)
11-06 17:03:11.02,(32),"(-76.90625,  53.5    )",(3.141592653589793)
11-06 17:03:11.12,(32),"(-78.24375,  52.83125)",(3.1686126851673384)
11-06 17:03:11.24,(32),"(-78.9125 ,  52.83125)",(3.1679040253155044)
11-06 17:03:11.35,(32),"(-80.25   ,  52.83125)",(3.114572622012248)
11-06 17:03:11.46,(32),"(-80.91875,  52.83125)",(3.141592653589793)
11-06 17:03:11.57,(32),"(-82.25625,  52.83125)",(3.114572622012248)
11-06 17:03:11.69,(32),"(-83.59375,  52.83125)",(3.141592653589793)
11-06 17:03:11.79,(32),"(-82.925 ,  52.1625)",(3.141592653589793)
11-06 17:03:11.91,(32),"(-83.59375,  51.49375)",(3.141592653589793)
11-06 17:03:12.02,(32),"(-84.2625 ,  50.15625)",(3.1679040253155044)
11-06 17:03:12.13,(32),"(-85.6   ,  49.4875)",(3.141592653589793)
11-06 17:03:12.25,(32),"(-86.26875,  48.81875)",(3.1686126851673384)
11-06 17:03:12.36,(32),"(-86.9375,  48.15  )",(3.1686126851673384)
11-06 17:03:12.47,(32),"(-87.60625,  47.48125)",(3.1686126851673384)
11-06 17:03:12.58,(32),"(-87.60625,  46.8125 )",(3.1693634018177654)
11-06 17:03:12.69,(32),"(-88.275  ,  46.14375)",(3.1679040253155044)
11-06 17:03:12.79,(32),"(-88.94375,  45.475  )",(3.1955945999975475)
11-06 17:03:12.91,(32),"(-89.6125 ,  44.80625)",(3.1941768766454213)
11-06 17:03:13.02,(32),"(-90.28125,  44.1375 )",(3.1686126851673384)
11-06 17:03:13.13,(32),"(-90.95   ,  43.46875)",(3.1955945999975475)
11-06 17:03:13.25,(32),"(-90.95  ,  41.4625)",(3.1679040253155044)
11-06 17:03:13.36,(32),"(-90.95   ,  40.79375)",(3.1955945999975475)
11-06 17:03:13.47,(32),"(-91.61875,  40.125  )",(3.1955945999975475)
11-06 17:03:13.58,(32),"(-92.2875,  38.7875)",(3.1955945999975475)
11-06 17:03:13.69,(32),"(-92.2875,  37.45  )",(3.1941768766454213)
11-06 17:03:13.81,(32),"(-92.95625,  36.78125)",(3.1686126851673384)
11-06 17:03:13.92,(32),"(-92.95625,  35.44375)",(3.1955945999975475)
11-06 17:03:14.04,(32),"(-93.625,  34.775)",(3.1686126851673384)
11-06 17:03:14.15,(32),"(-92.95625,  34.775  )",(3.1941768766454213)
11-06 17:03:14.26,(32),"(-93.625  ,  34.10625)",(3.1686126851673384)
11-06 17:03:14.38,(32),"(-92.95625,  33.4375 )",(3.1941768766454213)
11-06 17:03:14.49,(32),"(-93.625,  32.1  )",(3.1686126851673384)
11-06 17:03:14.60,(32),"(-93.625 ,  30.7625)",(3.1686126851673384)
11-06 17:03:14.70,(32),"(-93.625  ,  30.09375)",(3.1686126851673384)
11-06 17:03:14.81,(32),"(-93.625  ,  28.75625)",(3.1955945999975475)
11-06 17:03:14.92,(32),"(-93.625 ,  28.0875)",(3.1941768766454213)
11-06 17:03:15.04,(32),"(-94.29375,  26.75   )",(3.1686126851673384)
11-06 17:03:15.15,(32),"(-94.29375,  26.08125)",(3.1679040253155044)
11-06 17:03:15.26,(32),"(-94.29375,  24.74375)",(3.1955945999975475)
11-06 17:03:15.37,(32),"(-94.29375,  24.74375)",(3.1955945999975475)
11-06 17:03:15.49,(32),"(-94.9625 ,  23.40625)",(3.1686126851673384)
11-06 17:03:15.60,(32),"(-94.9625 ,  22.06875)",(3.1955945999975475)
11-06 17:03:15.70,(32),"(-94.9625,  21.4   )",(3.2203762888907086)
11-06 17:03:15.82,(32),"(-95.63125,  20.0625 )",(3.1686126851673384)
11-06 17:03:15.93,(32),"(-95.63125,  19.39375)",(3.1955945999975475)
11-06 17:03:16.05,(32),"(-94.9625 ,  18.05625)",(3.1941768766454213)
11-06 17:03:16.16,(32),"(-95.63125,  16.71875)",(3.1686126851673384)
11-06 17:03:16.27,(32),"(-95.63125,  15.38125)",(3.1679040253155044)
11-06 17:03:16.38,(32),"(-95.63125,  14.7125 )",(3.1955945999975475)
11-06 17:03:16.50,(32),"(-95.63125,  14.04375)",(3.1955945999975475)
11-06 17:03:16.61,(32),"(-95.63125,  13.375  )",(3.1941768766454213)
11-06 17:03:16.72,(32),"(-95.63125,  12.70625)",(3.1955945999975475)
11-06 17:03:16.84,(32),"(-95.63125,  11.36875)",(3.2224964088268746)
11-06 17:03:16.95,(32),"(-96.3,  10.7)",(3.1955945999975475)
11-06 17:03:17.07,(32),"(-96.3   ,   9.3625)",(3.1941768766454213)
11-06 17:03:17.18,(32),"(-96.96875,   8.025  )",(3.2203762888907086)
11-06 17:03:17.30,(32),"(-97.6375,   6.6875)",(3.1941768766454213)
11-06 17:03:17.41,(32),"(-98.30625,   6.01875)",(3.1941768766454213)
11-06 17:03:17.52,(32),"(-98.30625,   5.35   )",(3.2224964088268746)
11-06 17:03:17.63,(32),"(-98.30625,   4.68125)",(3.2224964088268746)
11-06 17:03:17.75,(32),"(-97.6375,   4.0125)",(3.2224964088268746)
11-06 17:03:17.86,(32),"(-98.30625,   3.34375)",(3.2224964088268746)
11-06 17:03:17.97,(32),"(-98.30625,   2.00625)",(3.2224964088268746)
11-06 17:03:18.08,(32),"(-98.30625,   1.3375 )",(3.1955945999975475)
11-06 17:03:18.19,(32),"(-98.30625,   0.     )",(3.2203762888907086)
11-06 17:03:18.29,(32),"(-98.30625,  -0.66875)",(3.1955945999975475)
11-06 17:03:18.40,(32),"(-98.30625,  -2.00625)",(3.2203762888907086)
11-06 17:03:18.52,(32),"(-98.975,  -2.675)",(3.2224964088268746)
11-06 17:03:18.63,(32),"(-98.975 ,  -4.0125)",(3.2224964088268746)
11-06 17:03:18.74,(32),"(-98.975  ,  -4.68125)",(3.1955945999975475)
11-06 17:03:18.86,(32),"(-98.975  ,  -4.68125)",(3.1955945999975475)
11-06 17:03:18.97,(32),"(-98.975  ,  -6.01875)",(3.1955945999975475)
11-06 17:03:19.08,(32),"(-98.975  ,  -7.35625)",(3.1941768766454213)
11-06 17:03:19.19,(32),"(-98.975,  -8.025)",(3.1955945999975475)
11-06 17:03:19.31,(32),"(-98.975 ,  -9.3625)",(3.1955945999975475)
11-06 17:03:19.42,(32),"(-98.975, -10.7  )",(3.1941768766454213)
11-06 17:03:19.54,(32),"(-98.975  , -11.36875)",(3.1955945999975475)
11-06 17:03:19.65,(32),"(-98.975  , -12.70625)",(3.1941768766454213)
11-06 17:03:19.77,(32),"(-99.64375, -13.375  )",(3.1955945999975475)
11-06 17:03:19.88,(32),"(-98.975 , -14.7125)",(3.1941768766454213)
11-06 17:03:19.98,(32),"(-99.64375, -14.7125 )",(3.1955945999975475)
11-06 17:03:20.09,(32),"(-98.975, -16.05 )",(3.2224964088268746)
11-06 17:03:20.21,(32),"(-99.64375, -16.71875)",(3.2224964088268746)
11-06 17:03:20.32,(32),"(-99.64375, -18.05625)",(3.2224964088268746)
11-06 17:03:20.43,(32),"(-99.64375, -19.39375)",(3.2224964088268746)
11-06 17:03:20.53,(32),"(-99.64375, -20.0625 )",(3.2224964088268746)
11-06 17:03:20.64,(32),"(-99.64375, -21.4    )",(3.2224964088268746)
11-06 17:03:20.74,(32),"(-99.64375, -22.7375 )",(3.2224964088268746)
11-06 17:03:20.86,(32),"(-99.64375, -23.40625)",(3.2224964088268746)
11-06 17:03:20.97,(32),"(-99.64375, -24.74375)",(3.2224964088268746)
11-06 17:03:21.08,(32),"(-99.64375, -26.08125)",(3.2203762888907086)
11-06 17:03:21.19,(32),"(-99.64375, -26.08125)",(3.2224964088268746)
11-06 17:03:21.31,(32),"(-99.64375, -26.75   )",(3.224733483515629)
11-06 17:03:21.42,(32),"(-100.3125,  -28.0875)",(3.2224964088268746)
11-06 17:03:21.54,(32),"(-100.3125 ,  -28.75625)",(3.2224964088268746)
11-06 17:03:21.65,(32),"(-100.3125 ,  -30.09375)",(3.2224964088268746)
11-06 17:03:21.77,(32),"(-100.3125 ,  -31.43125)",(3.2203762888907086)
11-06 17:03:21.89,(32),"(-100.3125,  -32.1   )",(3.2224964088268746)
11-06 17:03:22.00,(32),"(-100.3125,  -33.4375)",(3.2224964088268746)
11-06 17:03:22.11,(32),"(-100.3125 ,  -34.10625)",(3.2224964088268746)
11-06 17:03:22.22,(32),"(-100.3125 ,  -35.44375)",(3.2224964088268746)
11-06 17:03:22.34,(32),"(-100.3125,  -36.1125)",(3.2224964088268746)
11-06 17:03:22.45,(32),"(-100.98125,  -36.78125)",(3.2224964088268746)
11-06 17:03:22.57,(32),"(-100.3125 ,  -38.11875)",(3.24646947664638)
11-06 17:03:22.68,(32),"(-100.98125,  -38.7875 )",(3.2224964088268746)
11-06 17:03:22.78,(32),"(-100.3125,  -40.125 )",(3.24646947664638)
11-06 17:03:22.89,(32),"(-100.98125,  -40.79375)",(3.2224964088268746)
11-06 17:03:23.00,(32),"(-100.98125,  -42.13125)",(3.2203762888907086)
11-06 17:03:23.11,(32),"(-100.98125,  -42.8    )",(3.2224964088268746)
11-06 17:03:23.23,(32),"(-100.98125,  -44.1375 )",(3.2492821837777943)
11-06 17:03:23.34,(32),"(-100.98125,  -45.475  )",(3.2492821837777943)
11-06 17:03:23.45,(32),"(-100.3125,  -46.8125)",(3.24646947664638)
11-06 17:03:23.57,(32),"(-100.98125,  -46.8125 )",(3.2203762888907086)
11-06 17:03:23.67,(32),"(-100.98125,  -47.48125)",(3.2224964088268746)
11-06 17:03:23.79,(32),"(-100.3125 ,  -48.81875)",(3.24646947664638)
11-06 17:03:23.90,(32),"(-100.3125,  -49.4875)",(3.2224964088268746)
11-06 17:03:23.99,(32),"(-100.3125 ,  -50.15625)",(3.2224964088268746)
11-06 17:03:24.11,(32),"(-100.3125 ,  -51.49375)",(3.2224964088268746)
11-06 17:03:24.22,(32),"(-99.64375, -52.83125)",(3.2492821837777943)
11-06 17:03:24.33,(32),"(-99.64375, -53.5    )",(3.2224964088268746)
11-06 17:03:24.45,(32),"(-98.975 , -54.8375)",(3.2492821837777943)
11-06 17:03:24.56,(32),"(-98.975  , -55.50625)",(3.2522504660538227)
11-06 17:03:24.67,(32),"(-98.975, -56.175)",(3.2492821837777943)
11-06 17:03:24.78,(32),"(-98.975  , -56.84375)",(3.2203762888907086)
11-06 17:03:24.90,(32),"(-98.975  , -58.18125)",(3.2203762888907086)
11-06 17:03:24.99,(32),"(-98.30625, -59.51875)",(3.24646947664638)
11-06 17:03:25.11,(32),"(-98.30625, -60.1875 )",(3.2522504660538227)
11-06 17:03:25.22,(32),"(-98.30625, -60.85625)",(3.2224964088268746)
11-06 17:03:25.33,(32),"(-98.30625, -62.19375)",(3.2224964088268746)
11-06 17:03:25.44,(32),"(-98.30625, -63.53125)",(3.2203762888907086)
11-06 17:03:25.55,(32),"(-98.30625, -64.2    )",(3.2224964088268746)
11-06 17:03:25.66,(32),"(-97.6375, -65.5375)",(3.24646947664638)
11-06 17:03:25.77,(32),"(-98.30625, -66.20625)",(3.2224964088268746)
11-06 17:03:25.87,(32),"(-98.30625, -66.875  )",(3.2224964088268746)
11-06 17:03:25.98,(32),"(-97.6375 , -67.54375)",(3.2492821837777943)
11-06 17:03:26.09,(32),"(-97.6375, -68.2125)",(3.2224964088268746)
11-06 17:03:26.20,(32),"(-96.96875, -69.55   )",(3.2492821837777943)
11-06 17:03:26.32,(32),"(-96.96875, -70.21875)",(3.2224964088268746)
11-06 17:03:26.42,(32),"(-96.96875, -71.55625)",(3.2203762888907086)
11-06 17:03:26.53,(32),"(-96.96875, -72.225  )",(3.2203762888907086)
11-06 17:03:26.64,(32),"(-96.96875, -72.89375)",(3.2224964088268746)
11-06 17:03:26.76,(32),"(-96.3, -74.9)",(3.24646947664638)
11-06 17:03:26.88,(32),"(-96.96875, -75.56875)",(3.2224964088268746)
11-06 17:03:26.98,(32),"(-96.96875, -76.90625)",(3.2224964088268746)
11-06 17:03:27.09,(32),"(-96.96875, -76.90625)",(3.2224964088268746)
11-06 17:03:27.20,(32),"(-96.3  , -77.575)",(3.1955945999975475)
11-06 17:03:27.31,(32),"(-96.3   , -78.9125)",(3.2224964088268746)
11-06 17:03:27.43,(32),"(-96.3 , -80.25)",(3.2224964088268746)
