time,ids,centers,rotation
11-06 16:00:01.36,(32),"(-59.51875, -25.4125 )",(3.1686126851673384)
11-06 16:00:01.48,(32),"(-58.85   , -24.74375)",(3.141592653589793)
11-06 16:00:01.59,(32),"(-58.85   , -23.40625)",(3.141592653589793)
11-06 16:00:01.70,(32),"(-58.85   , -22.06875)",(3.141592653589793)
11-06 16:00:01.82,(32),"(-58.85   , -22.06875)",(3.1679040253155044)
11-06 16:00:01.93,(32),"(-58.85   , -20.73125)",(3.141592653589793)
11-06 16:00:02.04,(32),"(-58.85  , -20.0625)",(3.1679040253155044)
11-06 16:00:02.15,(32),"(-58.85 , -18.725)",(3.114572622012248)
11-06 16:00:02.27,(32),"(-58.85   , -18.05625)",(3.1679040253155044)
11-06 16:00:02.38,(32),"(-58.85   , -16.71875)",(3.141592653589793)
11-06 16:00:02.49,(32),"(-59.51875, -15.38125)",(3.114572622012248)
11-06 16:00:02.59,(32),"(-59.51875, -14.04375)",(3.141592653589793)
11-06 16:00:02.70,(32),"(-59.51875, -13.375  )",(3.114572622012248)
11-06 16:00:02.81,(32),"(-59.51875, -12.0375 )",(3.1679040253155044)
11-06 16:00:02.91,(32),"(-59.51875, -10.7    )",(3.115281281864082)
11-06 16:00:03.03,(32),"(-59.51875,  -9.3625 )",(3.115281281864082)
11-06 16:00:03.13,(32),"(-59.51875,  -8.69375)",(3.141592653589793)
11-06 16:00:03.25,(32),"(-59.51875,  -7.35625)",(3.141592653589793)
11-06 16:00:03.36,(32),"(-59.51875,  -6.01875)",(3.115281281864082)
11-06 16:00:03.47,(32),"(-59.51875,  -4.68125)",(3.114572622012248)
11-06 16:00:03.57,(32),"(-58.85   ,  -3.34375)",(3.141592653589793)
11-06 16:00:03.69,(32),"(-58.85   ,  -2.00625)",(3.141592653589793)
11-06 16:00:03.80,(32),"(-58.85   ,  -2.00625)",(3.1679040253155044)
11-06 16:00:03.90,(32),"(-58.85  ,  -1.3375)",(3.141592653589793)
11-06 16:00:04.01,(32),"(-58.85,   0.  )",(3.115281281864082)
11-06 16:00:04.13,(32),"(-58.85  ,   1.3375)",(3.115281281864082)
11-06 16:00:04.24,(32),"(-58.85 ,   2.675)",(3.141592653589793)
11-06 16:00:04.36,(32),"(-58.85   ,   3.34375)",(3.115281281864082)
11-06 16:00:04.46,(32),"(-58.85   ,   4.68125)",(3.115281281864082)
11-06 16:00:04.58,(32),"(-58.85   ,   6.01875)",(3.114572622012248)
11-06 16:00:04.69,(32),"(-58.85   ,   7.35625)",(3.114572622012248)
11-06 16:00:04.80,(32),"(-58.85 ,   8.025)",(3.115281281864082)
11-06 16:00:04.91,(32),"(-58.85  ,   9.3625)",(3.114572622012248)
11-06 16:00:05.03,(32),"(-58.85   ,  10.03125)",(3.115281281864082)
11-06 16:00:05.14,(32),"(-58.85  ,  12.0375)",(3.115281281864082)
11-06 16:00:05.25,(32),"(-58.85   ,  12.70625)",(3.114572622012248)
11-06 16:00:05.36,(32),"(-58.85   ,  14.04375)",(3.114572622012248)
11-06 16:00:05.47,(32),"(-58.85   ,  15.38125)",(3.114572622012248)
11-06 16:00:05.58,(32),"(-58.85   ,  16.71875)",(3.114572622012248)
11-06 16:00:05.68,(32),"(-58.85  ,  17.3875)",(3.089008430534165)
11-06 16:00:05.80,(32),"(-58.18125,  18.05625)",(3.0875907071820388)
11-06 16:00:05.91,(32),"(-58.18125,  18.05625)",(3.115281281864082)
11-06 16:00:06.02,(32),"(-58.18125,  19.39375)",(3.115281281864082)
11-06 16:00:06.14,(32),"(-58.18125,  21.4    )",(3.113821905361821)
11-06 16:00:06.25,(32),"(-57.5125 ,  22.06875)",(3.114572622012248)
11-06 16:00:06.36,(32),"(-57.5125,  22.7375)",(3.115281281864082)
11-06 16:00:06.47,(32),"(-57.5125,  24.075 )",(3.114572622012248)
11-06 16:00:06.59,(32),"(-56.84375,  24.74375)",(3.0875907071820388)
11-06 16:00:06.70,(32),"(-56.84375,  26.08125)",(3.114572622012248)
11-06 16:00:06.82,(32),"(-56.175,  26.75 )",(3.114572622012248)
11-06 16:00:06.93,(32),"(-56.175 ,  28.0875)",(3.089008430534165)
11-06 16:00:07.03,(32),"(-56.175,  29.425)",(3.114572622012248)
11-06 16:00:07.14,(32),"(-55.50625,  30.09375)",(3.0875907071820388)
11-06 16:00:07.25,(32),"(-55.50625,  31.43125)",(3.114572622012248)
11-06 16:00:07.36,(32),"(-55.50625,  32.76875)",(3.114572622012248)
11-06 16:00:07.47,(32),"(-54.8375 ,  34.10625)",(3.086095208747534)
11-06 16:00:07.58,(32),"(-54.8375 ,  35.44375)",(3.114572622012248)
11-06 16:00:07.69,(32),"(-54.16875,  36.1125 )",(3.114572622012248)
11-06 16:00:07.80,(32),"(-53.5    ,  36.78125)",(3.115281281864082)
11-06 16:00:07.91,(32),"(-52.83125,  38.11875)",(3.115281281864082)
11-06 16:00:08.02,(32),"(-52.83125,  38.11875)",(3.115281281864082)
11-06 16:00:08.13,(32),"(-52.83125,  38.7875 )",(3.114572622012248)
11-06 16:00:08.24,(32),"(-51.49375,  39.45625)",(3.0875907071820388)
11-06 16:00:08.35,(32),"(-50.825,  40.125)",(3.115281281864082)
11-06 16:00:08.45,(32),"(-50.15625,  40.79375)",(3.115281281864082)
11-06 16:00:08.56,(32),"(-49.4875,  41.4625)",(3.0875907071820388)
11-06 16:00:08.68,(32),"(-48.81875,  42.8    )",(3.114572622012248)
11-06 16:00:08.79,(32),"(-48.15   ,  43.46875)",(3.114572622012248)
11-06 16:00:08.91,(32),"(-47.48125,  44.80625)",(3.114572622012248)
11-06 16:00:09.02,(32),"(-46.8125,  45.475 )",(3.115281281864082)
11-06 16:00:09.14,(32),"(-46.14375,  46.8125 )",(3.114572622012248)
11-06 16:00:09.25,(32),"(-44.80625,  47.48125)",(3.0875907071820388)
11-06 16:00:09.36,(32),"(-44.1375,  48.15  )",(3.115281281864082)
11-06 16:00:09.48,(32),"(-43.46875,  49.4875 )",(3.089008430534165)
11-06 16:00:09.59,(32),"(-42.8    ,  50.15625)",(3.115281281864082)
11-06 16:00:09.70,(32),"(-42.13125,  51.49375)",(3.115281281864082)
11-06 16:00:09.81,(32),"(-41.4625,  52.1625)",(3.0875907071820388)
11-06 16:00:09.93,(32),"(-40.79375,  53.5    )",(3.086095208747534)
11-06 16:00:10.03,(32),"(-40.125  ,  54.16875)",(3.114572622012248)
11-06 16:00:10.13,(32),"(-40.125 ,  54.8375)",(3.114572622012248)
11-06 16:00:10.26,(32),"(-39.45625,  54.8375 )",(3.114572622012248)
11-06 16:00:10.35,(32),"(-38.7875,  56.175 )",(3.0875907071820388)
11-06 16:00:10.47,(32),"(-38.11875,  56.175  )",(3.114572622012248)
11-06 16:00:10.59,(32),"(-36.78125,  57.5125 )",(3.0875907071820388)
11-06 16:00:10.68,(32),"(-36.1125,  57.5125)",(3.115281281864082)
11-06 16:00:10.79,(32),"(-35.44375,  58.18125)",(3.114572622012248)
11-06 16:00:10.91,(32),"(-34.10625,  58.85   )",(3.113821905361821)
11-06 16:00:11.02,(32),"(-33.4375 ,  59.51875)",(3.114572622012248)
11-06 16:00:11.13,(32),"(-32.1   ,  60.1875)",(3.114572622012248)
11-06 16:00:11.23,(32),"(-31.43125,  60.85625)",(3.114572622012248)
11-06 16:00:11.34,(32),"(-30.09375,  60.85625)",(3.115281281864082)
11-06 16:00:11.46,(32),"(-29.425,  61.525)",(3.115281281864082)
11-06 16:00:11.57,(32),"(-28.75625,  62.19375)",(3.114572622012248)
11-06 16:00:11.69,(32),"(-27.41875,  62.8625 )",(3.086095208747534)
11-06 16:00:11.80,(32),"(-26.75   ,  63.53125)",(3.086095208747534)
11-06 16:00:11.91,(32),"(-26.08125,  64.2    )",(3.114572622012248)
11-06 16:00:12.03,(32),"(-24.74375,  64.2    )",(3.114572622012248)
11-06 16:00:12.14,(32),"(-24.075 ,  65.5375)",(3.0875907071820388)
11-06 16:00:12.25,(32),"(-23.40625,  66.20625)",(3.0875907071820388)
11-06 16:00:12.35,(32),"(-23.40625,  66.20625)",(3.089008430534165)
11-06 16:00:12.47,(32),"(-22.06875,  66.875  )",(3.0875907071820388)
11-06 16:00:12.58,(32),"(-21.4    ,  67.54375)",(3.0875907071820388)
11-06 16:00:12.70,(32),"(-20.73125,  67.54375)",(3.089008430534165)
11-06 16:00:12.80,(32),"(-19.39375,  68.2125 )",(3.113821905361821)
11-06 16:00:12.92,(32),"(-18.725  ,  68.88125)",(3.089008430534165)
11-06 16:00:13.03,(32),"(-17.3875,  69.55  )",(3.114572622012248)
11-06 16:00:13.15,(32),"(-16.71875,  70.21875)",(3.089008430534165)
11-06 16:00:13.25,(32),"(-16.05  ,  70.8875)",(3.115281281864082)
11-06 16:00:13.37,(32),"(-14.7125 ,  71.55625)",(3.115281281864082)
11-06 16:00:13.48,(32),"(-13.375,  72.225)",(3.114572622012248)
11-06 16:00:13.59,(32),"(-12.70625,  72.89375)",(3.114572622012248)
11-06 16:00:13.70,(32),"(-11.36875,  73.5625 )",(3.0875907071820388)
11-06 16:00:13.81,(32),"(-10.7   ,  73.5625)",(3.114572622012248)
11-06 16:00:13.92,(32),"(-9.3625 , 74.23125)",(3.0875907071820388)
11-06 16:00:14.04,(32),"(-8.025, 74.9  )",(3.114572622012248)
11-06 16:00:14.15,(32),"(-7.35625, 75.56875)",(3.114572622012248)
11-06 16:00:14.26,(32),"(-6.01875, 75.56875)",(3.089008430534165)
11-06 16:00:14.38,(32),"(-4.68125, 76.2375 )",(3.114572622012248)
11-06 16:00:14.49,(32),"(-4.68125, 76.2375 )",(3.0628090182888776)
11-06 16:00:14.59,(32),"(-4.68125, 76.2375 )",(3.0628090182888776)
11-06 16:00:14.70,(32),"(-4.68125, 76.90625)",(3.086095208747534)
11-06 16:00:14.81,(32),"(-4.68125, 76.2375 )",(3.089008430534165)
11-06 16:00:14.93,(32),"(-3.34375, 76.90625)",(3.086095208747534)
11-06 16:00:15.03,(32),"(-2.00625, 76.2375 )",(3.089008430534165)
11-06 16:00:15.14,(32),"(-1.3375, 76.2375)",(3.115281281864082)
11-06 16:00:15.26,(32),"( 0.     , 76.90625)",(3.0875907071820388)
11-06 16:00:15.38,(32),"( 1.3375 , 76.90625)",(3.114572622012248)
11-06 16:00:15.49,(32),"( 2.00625, 76.90625)",(3.114572622012248)
11-06 16:00:15.61,(32),"( 3.34375, 76.90625)",(3.114572622012248)
11-06 16:00:15.72,(32),"( 4.68125, 76.90625)",(3.115281281864082)
11-06 16:00:15.83,(32),"( 6.01875, 76.2375 )",(3.115281281864082)
11-06 16:00:15.94,(32),"( 6.6875, 76.2375)",(3.114572622012248)
11-06 16:00:16.05,(32),"( 8.025 , 76.2375)",(3.114572622012248)
11-06 16:00:16.16,(32),"( 9.3625 , 75.56875)",(3.115281281864082)
11-06 16:00:16.27,(32),"(10.03125, 75.56875)",(3.114572622012248)
11-06 16:00:16.37,(32),"(11.36875, 74.9    )",(3.115281281864082)
11-06 16:00:16.49,(32),"(12.0375 , 75.56875)",(3.114572622012248)
11-06 16:00:16.61,(32),"(13.375, 74.9  )",(3.114572622012248)
11-06 16:00:16.72,(32),"(14.7125, 74.9   )",(3.114572622012248)
11-06 16:00:16.83,(32),"(16.05   , 74.23125)",(3.115281281864082)
11-06 16:00:16.95,(32),"(16.71875, 74.23125)",(3.115281281864082)
11-06 16:00:17.06,(32),"(16.71875, 74.23125)",(3.115281281864082)
11-06 16:00:17.18,(32),"(17.3875 , 74.23125)",(3.114572622012248)
11-06 16:00:17.29,(32),"(18.05625, 72.89375)",(3.089008430534165)
11-06 16:00:17.41,(32),"(18.725, 72.225)",(3.115281281864082)
11-06 16:00:17.52,(32),"(19.39375, 71.55625)",(3.0875907071820388)
11-06 16:00:17.63,(32),"(20.0625 , 70.21875)",(3.115281281864082)
11-06 16:00:17.75,(32),"(21.4    , 68.88125)",(3.114572622012248)
11-06 16:00:17.86,(32),"(22.06875, 68.88125)",(3.0875907071820388)
11-06 16:00:17.98,(32),"(22.7375, 68.2125)",(3.0606888983527116)
11-06 16:00:18.07,(32),"(23.40625, 66.875  )",(3.114572622012248)
11-06 16:00:18.19,(32),"(24.075  , 66.20625)",(3.0875907071820388)
11-06 16:00:18.30,(32),"(24.74375, 64.86875)",(3.0875907071820388)
11-06 16:00:18.42,(32),"(25.4125, 64.2   )",(3.0875907071820388)
11-06 16:00:18.53,(32),"(26.08125, 62.8625 )",(3.114572622012248)
11-06 16:00:18.65,(32),"(26.75 , 61.525)",(3.115281281864082)
11-06 16:00:18.74,(32),"(27.41875, 60.85625)",(3.114572622012248)
11-06 16:00:18.86,(32),"(28.0875, 60.1875)",(3.114572622012248)
11-06 16:00:18.98,(32),"(28.75625, 58.85   )",(3.115281281864082)
11-06 16:00:19.09,(32),"(29.425  , 58.18125)",(3.115281281864082)
11-06 16:00:19.20,(32),"(29.425  , 58.18125)",(3.114572622012248)
11-06 16:00:19.32,(32),"(30.09375, 56.84375)",(3.115281281864082)
11-06 16:00:19.43,(32),"(30.09375, 56.175  )",(3.114572622012248)
11-06 16:00:19.54,(32),"(30.7625, 54.8375)",(3.0875907071820388)
11-06 16:00:19.66,(32),"(31.43125, 53.5    )",(3.115281281864082)
11-06 16:00:19.78,(32),"(31.43125, 52.83125)",(3.0875907071820388)
11-06 16:00:19.89,(32),"(31.43125, 52.1625 )",(3.0875907071820388)
11-06 16:00:20.00,(32),"(31.43125, 50.15625)",(3.115281281864082)
11-06 16:00:20.12,(32),"(32.1   , 49.4875)",(3.114572622012248)
11-06 16:00:20.23,(32),"(32.1 , 48.15)",(3.089008430534165)
11-06 16:00:20.32,(32),"(32.76875, 46.8125 )",(3.114572622012248)
11-06 16:00:20.43,(32),"(32.76875, 46.14375)",(3.089008430534165)
11-06 16:00:20.55,(32),"(32.76875, 44.80625)",(3.115281281864082)
11-06 16:00:20.66,(32),"(33.4375, 44.1375)",(3.114572622012248)
11-06 16:00:20.77,(32),"(33.4375, 42.8   )",(3.089008430534165)
11-06 16:00:20.89,(32),"(34.10625, 41.4625 )",(3.089008430534165)
11-06 16:00:21.00,(32),"(34.10625, 40.125  )",(3.115281281864082)
11-06 16:00:21.11,(32),"(34.775  , 39.45625)",(3.089008430534165)
11-06 16:00:21.23,(32),"(34.775 , 38.7875)",(3.089008430534165)
11-06 16:00:21.35,(32),"(34.775 , 38.7875)",(3.114572622012248)
11-06 16:00:21.46,(32),"(34.775, 37.45 )",(3.114572622012248)
11-06 16:00:21.57,(32),"(34.775 , 36.1125)",(3.089008430534165)
11-06 16:00:21.69,(32),"(34.775  , 35.44375)",(3.0875907071820388)
11-06 16:00:21.80,(32),"(34.775  , 34.10625)",(3.114572622012248)
11-06 16:00:21.90,(32),"(35.44375, 32.76875)",(3.089008430534165)
11-06 16:00:22.01,(32),"(36.1125 , 31.43125)",(3.115281281864082)
11-06 16:00:22.13,(32),"(35.44375, 30.7625 )",(3.115281281864082)
11-06 16:00:22.24,(32),"(35.44375, 30.09375)",(3.0875907071820388)
11-06 16:00:22.35,(32),"(35.44375, 28.75625)",(3.114572622012248)
11-06 16:00:22.47,(32),"(35.44375, 27.41875)",(3.114572622012248)
11-06 16:00:22.58,(32),"(36.1125 , 26.08125)",(3.0875907071820388)
11-06 16:00:22.69,(32),"(36.1125 , 24.74375)",(3.089008430534165)
11-06 16:00:22.80,(32),"(36.1125 , 23.40625)",(3.115281281864082)
11-06 16:00:22.91,(32),"(36.1125, 22.7375)",(3.114572622012248)
11-06 16:00:23.03,(32),"(36.1125, 21.4   )",(3.089008430534165)
11-06 16:00:23.14,(32),"(36.1125, 20.0625)",(3.115281281864082)
11-06 16:00:23.25,(32),"(36.1125 , 19.39375)",(3.0875907071820388)
11-06 16:00:23.37,(32),"(35.44375, 18.05625)",(3.114572622012248)
11-06 16:00:23.46,(32),"(35.44375, 17.3875 )",(3.115281281864082)
11-06 16:00:23.57,(32),"(35.44375, 16.71875)",(3.115281281864082)
11-06 16:00:23.69,(32),"(35.44375, 16.05   )",(3.114572622012248)
11-06 16:00:23.80,(32),"(35.44375, 15.38125)",(3.114572622012248)
11-06 16:00:23.91,(32),"(36.1125, 14.7125)",(3.0875907071820388)
11-06 16:00:24.03,(32),"(36.1125 , 12.70625)",(3.115281281864082)
11-06 16:00:24.15,(32),"(36.78125, 11.36875)",(3.089008430534165)
11-06 16:00:24.26,(32),"(36.78125, 10.03125)",(3.115281281864082)
11-06 16:00:24.37,(32),"(36.1125,  9.3625)",(3.114572622012248)
11-06 16:00:24.49,(32),"(36.1125,  8.025 )",(3.115281281864082)
11-06 16:00:24.60,(32),"(36.1125,  6.6875)",(3.089008430534165)
11-06 16:00:24.70,(32),"(36.1125 ,  6.01875)",(3.114572622012248)
11-06 16:00:24.81,(32),"(36.1125 ,  4.68125)",(3.114572622012248)
11-06 16:00:24.93,(32),"(36.1125 ,  3.34375)",(3.089008430534165)
11-06 16:00:25.04,(32),"(36.78125,  2.675  )",(3.0875907071820388)
11-06 16:00:25.16,(32),"(36.78125,  0.66875)",(3.115281281864082)
11-06 16:00:25.27,(32),"(36.78125,  0.     )",(3.086095208747534)
11-06 16:00:25.38,(32),"(36.78125, -1.3375 )",(3.114572622012248)
11-06 16:00:25.49,(32),"(36.78125, -2.675  )",(3.114572622012248)
11-06 16:00:25.60,(32),"(37.45 , -2.675)",(3.0875907071820388)
11-06 16:00:25.71,(32),"(37.45   , -3.34375)",(3.0875907071820388)
11-06 16:00:25.83,(32),"(37.45   , -4.68125)",(3.114572622012248)
11-06 16:00:25.94,(32),"(37.45   , -6.01875)",(3.114572622012248)
11-06 16:00:26.06,(32),"(37.45  , -6.6875)",(3.113821905361821)
11-06 16:00:26.15,(32),"(37.45 , -8.025)",(3.0875907071820388)
11-06 16:00:26.26,(32),"( 37.45   , -10.03125)",(3.115281281864082)
11-06 16:00:26.37,(32),"( 37.45, -10.7 )",(3.114572622012248)
11-06 16:00:26.49,(32),"( 37.45  , -12.0375)",(3.089008430534165)
11-06 16:00:26.60,(32),"( 38.11875, -13.375  )",(3.114572622012248)
11-06 16:00:26.71,(32),"( 38.11875, -14.04375)",(3.089008430534165)
11-06 16:00:26.81,(32),"( 38.11875, -15.38125)",(3.115281281864082)
11-06 16:00:26.92,(32),"( 37.45, -16.05)",(3.114572622012248)
11-06 16:00:27.03,(32),"( 37.45  , -17.3875)",(3.114572622012248)
11-06 16:00:27.15,(32),"( 36.78125, -18.725  )",(3.114572622012248)
11-06 16:00:27.27,(32),"( 36.78125, -20.0625 )",(3.089008430534165)
11-06 16:00:27.38,(32),"( 36.1125 , -20.73125)",(3.114572622012248)
11-06 16:00:27.49,(32),"( 36.1125 , -22.06875)",(3.115281281864082)
11-06 16:00:27.60,(32),"( 36.1125, -22.7375)",(3.114572622012248)
11-06 16:00:27.71,(32),"( 36.1125, -24.075 )",(3.115281281864082)
11-06 16:00:27.83,(32),"( 36.1125, -24.075 )",(3.114572622012248)
11-06 16:00:27.94,(32),"( 36.78125, -25.4125 )",(3.115281281864082)
11-06 16:00:28.05,(32),"( 36.78125, -26.08125)",(3.114572622012248)
11-06 16:00:28.15,(32),"( 36.78125, -27.41875)",(3.114572622012248)
11-06 16:00:28.27,(32),"( 36.78125, -28.0875 )",(3.114572622012248)
11-06 16:00:28.37,(32),"( 36.78125, -30.09375)",(3.141592653589793)
11-06 16:00:28.49,(32),"( 36.78125, -30.7625 )",(3.114572622012248)
11-06 16:00:28.60,(32),"( 36.78125, -32.1    )",(3.115281281864082)
11-06 16:00:28.72,(32),"( 36.78125, -32.76875)",(3.089008430534165)
11-06 16:00:28.82,(32),"( 36.78125, -33.4375 )",(3.114572622012248)
11-06 16:00:28.94,(32),"( 36.78125, -34.775  )",(3.115281281864082)
11-06 16:00:29.06,(32),"( 36.78125, -35.44375)",(3.114572622012248)
11-06 16:00:29.17,(32),"( 36.1125 , -36.78125)",(3.114572622012248)
11-06 16:00:29.28,(32),"( 36.1125 , -38.11875)",(3.114572622012248)
11-06 16:00:29.40,(32),"( 36.1125 , -39.45625)",(3.114572622012248)
11-06 16:00:29.49,(32),"( 36.1125 , -40.79375)",(3.115281281864082)
11-06 16:00:29.61,(32),"( 36.1125 , -42.13125)",(3.115281281864082)
11-06 16:00:29.72,(32),"( 36.1125, -42.8   )",(3.115281281864082)
11-06 16:00:29.83,(32),"( 36.1125, -44.1375)",(3.115281281864082)
11-06 16:00:29.94,(32),"( 36.1125 , -44.80625)",(3.114572622012248)
11-06 16:00:30.04,(32),"( 36.1125 , -44.80625)",(3.114572622012248)
11-06 16:00:30.15,(32),"( 36.1125 , -46.14375)",(3.115281281864082)
11-06 16:00:30.26,(32),"( 36.1125, -46.8125)",(3.114572622012248)
11-06 16:00:30.38,(32),"( 36.1125, -48.15  )",(3.114572622012248)
11-06 16:00:30.49,(32),"( 36.1125, -49.4875)",(3.114572622012248)
11-06 16:00:30.60,(32),"( 36.1125 , -50.15625)",(3.0875907071820388)
11-06 16:00:30.72,(32),"( 36.1125, -52.1625)",(3.114572622012248)
11-06 16:00:30.83,(32),"( 35.44375, -53.5    )",(3.115281281864082)
11-06 16:00:30.94,(32),"( 35.44375, -54.8375 )",(3.115281281864082)
11-06 16:00:31.05,(32),"( 35.44375, -56.175  )",(3.115281281864082)
11-06 16:00:31.16,(32),"( 35.44375, -56.84375)",(3.114572622012248)
11-06 16:00:31.26,(32),"( 35.44375, -57.5125 )",(3.114572622012248)
11-06 16:00:31.38,(32),"( 35.44375, -58.85   )",(3.114572622012248)
11-06 16:00:31.48,(32),"( 35.44375, -60.1875 )",(3.089008430534165)
11-06 16:00:31.59,(32),"( 35.44375, -61.525  )",(3.115281281864082)
11-06 16:00:31.71,(32),"( 35.44375, -62.19375)",(3.0875907071820388)
11-06 16:00:31.82,(32),"( 35.44375, -63.53125)",(3.113821905361821)
11-06 16:00:31.92,(32),"( 35.44375, -64.86875)",(3.115281281864082)
11-06 16:00:32.03,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:32.13,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:32.25,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:32.36,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:32.47,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:32.58,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:32.70,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:32.81,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:32.92,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:33.03,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:33.15,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:33.26,(32),"( 35.44375, -66.20625)",(3.115281281864082)
11-06 16:00:33.35,(32),"( 35.44375, -66.20625)",(3.115281281864082)
