time,ids,centers,rotation
11-06 15:50:20.94,(32),"(-215.3375 ,  -74.23125)",(1.9010936662972417)
11-06 15:50:21.05,(32),"(-215.3375 ,  -74.23125)",(1.9010936662972417)
11-06 15:50:21.15,(32),"(-215.3375 ,  -74.23125)",(1.9010936662972417)
11-06 15:50:21.26,(32),"(-215.3375 ,  -74.23125)",(1.9010936662972417)
11-06 15:50:21.38,(32),"(-215.3375 ,  -74.23125)",(1.9010936662972417)
11-06 15:50:21.49,(32),"(-215.3375 ,  -74.23125)",(1.9010936662972417)
11-06 15:50:21.61,(32),"(-215.3375 ,  -74.23125)",(1.9100889409715947)
11-06 15:50:21.72,(32),"(-215.3375 ,  -74.23125)",(1.9010936662972417)
11-06 15:50:21.83,(32),"(-214.66875,  -74.23125)",(1.9010936662972417)
11-06 15:50:21.94,(32),"(-210.65625,  -78.9125 )",(1.8673421364287353)
11-06 15:50:22.05,(32),"(-194.60625, -117.03125)",(1.8157749856867929)
11-06 15:50:22.16,(32),"(-183.90625, -151.80625)",(1.8094056495914868)
11-06 15:50:22.27,(32),"(-173.20625, -153.14375)",(1.834760046026351)
11-06 15:50:22.37,(32),"(-158.49375, -143.1125 )",(1.9756881027801076)
11-06 15:50:22.49,(32),"(-122.38125, -149.13125)",(2.129395663491838)
11-06 15:50:22.71,(32),"( -15.38125, -198.61875)",(2.1662061680977853)
11-06 15:50:22.82,(32),"(   0.66875, -187.25   )",(2.2197918449800267)
11-06 15:50:22.93,(32),"(  16.05 , -168.525)",(2.2621333133606774)
11-06 15:50:23.02,(32),"(  18.725  , -165.18125)",(2.299651099504855)
11-06 15:50:23.14,(32),"(  23.40625, -163.84375)",(2.299651099504855)
11-06 15:50:23.25,(32),"(  24.74375, -171.86875)",(2.299651099504855)
11-06 15:50:23.36,(32),"(  25.4125, -171.2   )",(2.2794225641133297)
11-06 15:50:23.48,(32),"(  25.4125 , -170.53125)",(2.2794225641133297)
11-06 15:50:23.60,(32),"(  25.4125, -171.2   )",(2.2794225641133297)
11-06 15:50:23.71,(32),"(  25.4125, -171.2   )",(2.2621333133606774)
11-06 15:50:23.81,(32),"(  26.75   , -170.53125)",(2.2413178628856896)
11-06 15:50:23.92,(32),"(  28.0875 , -170.53125)",(2.3177519573110263)
11-06 15:50:24.04,(32),"(  31.43125, -184.575  )",(2.4756234533359076)
11-06 15:50:24.37,(32),"( -17.3875 , -139.76875)",(2.9764440047379255)
11-06 15:50:24.47,(32),"( -38.11875, -121.04375)",(3.0367158305332063)
11-06 15:50:24.58,(32),"( -49.4875 , -104.99375)",(3.0367158305332063)
11-06 15:50:24.68,"(32), (37)","( -52.1625 , -100.98125), (  94.29375, -244.09375)","(3.0628090182888776), (4.341497673140021)"
11-06 15:50:24.79,(32),"( -48.81875, -104.99375)",(3.0606888983527116)
11-06 15:50:24.90,(32),"( -46.14375, -108.3375 )",(3.0072716303012705)
11-06 15:50:25.02,(32),"( -46.14375, -107.66875)",(3.0309348411257635)
11-06 15:50:25.13,(32),"( -52.83125, -104.325  )",(3.0628090182888776)
11-06 15:50:25.23,(32),"( -56.84375, -101.65   )",(3.0875907071820388)
11-06 15:50:25.35,(32),"( -58.18125, -101.65   )",(3.0606888983527116)
11-06 15:50:25.45,(32),"( -54.8375 , -103.65625)",(3.0606888983527116)
11-06 15:50:25.56,(32),"( -57.5125 , -102.31875)",(3.089008430534165)
11-06 15:50:25.68,(32),"( -57.5125, -101.65  )",(3.0875907071820388)
11-06 15:50:25.78,(32),"( -57.5125 , -102.31875)",(3.0628090182888776)
11-06 15:50:25.89,(32),"( -57.5125 , -102.31875)",(3.0628090182888776)
11-06 15:50:26.01,(32),"( -57.5125 , -102.31875)",(3.0628090182888776)
11-06 15:50:26.11,(32),"( -57.5125 , -102.31875)",(3.0606888983527116)
11-06 15:50:26.23,(32),"( -57.5125 , -102.31875)",(3.0628090182888776)
11-06 15:50:26.34,(32),"( -57.5125 , -102.31875)",(3.0875907071820388)
11-06 15:50:26.46,(32),"( -56.84375, -101.65   )",(3.084512366580669)
11-06 15:50:29.48,(32),"( -59.51875, -104.325  )",(3.141592653589793)
11-06 15:50:29.57,(32),"( -59.51875, -104.325  )",(3.1693634018177654)
11-06 15:50:29.69,(32),"( -58.85 , -104.325)",(3.1693634018177654)
11-06 15:50:29.80,(32),"( -59.51875, -104.325  )",(3.1693634018177654)
11-06 15:50:29.91,(32),"( -58.85   , -103.65625)",(3.141592653589793)
11-06 15:50:30.03,(32),"( -58.18125, -103.65625)",(3.1679040253155044)
11-06 15:50:30.14,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:30.25,(32),"( -58.18125, -103.65625)",(3.1679040253155044)
11-06 15:50:30.36,(32),"( -58.18125, -102.9875 )",(3.1941768766454213)
11-06 15:50:30.47,(32),"( -58.18125, -102.31875)",(3.1686126851673384)
11-06 15:50:30.59,(32),"( -58.18125, -103.65625)",(3.115281281864082)
11-06 15:50:30.71,(32),"( -57.5125 , -103.65625)",(3.1686126851673384)
11-06 15:50:30.80,(32),"( -58.85   , -103.65625)",(3.1686126851673384)
11-06 15:50:30.92,(32),"( -59.51875, -104.325  )",(3.1686126851673384)
11-06 15:50:31.03,(32),"( -58.85 , -104.325)",(3.1679040253155044)
11-06 15:50:31.14,(32),"( -58.18125, -103.65625)",(3.1686126851673384)
11-06 15:50:31.24,(32),"( -58.18125, -103.65625)",(3.1686126851673384)
11-06 15:50:31.36,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:31.47,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:31.58,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:31.68,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:31.80,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:31.90,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:32.01,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:32.59,(32),"( -58.18125, -103.65625)",(3.1686126851673384)
11-06 15:50:32.70,(32),"( -58.18125, -103.65625)",(3.1686126851673384)
11-06 15:50:32.81,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:32.93,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:33.05,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:33.16,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:33.27,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:33.39,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:33.48,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:33.59,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:33.70,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:33.81,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:33.92,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:34.04,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:34.15,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:34.27,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:34.37,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:34.48,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:34.59,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:34.70,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:34.82,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:34.91,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:35.03,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:35.15,(32),"( -58.85   , -103.65625)",(3.141592653589793)
11-06 15:50:35.24,(32),"( -58.18125, -104.325  )",(3.1679040253155044)
11-06 15:50:35.36,(32),"( -58.18125, -104.325  )",(3.1679040253155044)
11-06 15:50:35.46,(32),"( -58.18125, -104.325  )",(3.1679040253155044)
11-06 15:50:35.58,(32),"( -58.18125, -104.325  )",(3.141592653589793)
11-06 15:50:35.69,(32),"( -58.85   , -103.65625)",(3.141592653589793)
11-06 15:50:35.80,(32),"( -58.18125, -104.325  )",(3.1679040253155044)
11-06 15:50:35.90,(32),"( -58.18125, -104.325  )",(3.1679040253155044)
11-06 15:50:36.02,(32),"( -58.18125, -104.325  )",(3.141592653589793)
11-06 15:50:36.14,(32),"( -58.18125, -104.325  )",(3.141592653589793)
11-06 15:50:36.25,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:36.60,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:36.71,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:36.82,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:36.94,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:37.05,(32),"( -58.85 , -104.325)",(3.141592653589793)
11-06 15:50:37.16,(32),"( -58.85 , -104.325)",(3.141592653589793)
11-06 15:50:37.27,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:37.39,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:37.50,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:37.61,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:37.72,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:37.83,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:37.95,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:38.06,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:38.18,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:38.40,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:38.52,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:38.62,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:38.73,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:38.84,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:38.96,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:39.07,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:39.18,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:39.30,(32),"( -58.18125, -105.6625 )",(3.1679040253155044)
11-06 15:50:39.41,(32),"( -58.18125, -104.99375)",(3.1686126851673384)
11-06 15:50:39.53,(32),"( -58.18125, -104.99375)",(3.1686126851673384)
11-06 15:50:39.64,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:39.75,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:39.86,(32),"( -58.18125, -105.6625 )",(3.1679040253155044)
11-06 15:50:39.98,"(32), (17)","( -58.18125, -104.99375), (  57.5125, -256.8   )","(3.1679040253155044), (1.471127667523951)"
11-06 15:50:40.09,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:40.20,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:40.32,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:40.43,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:40.55,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:40.66,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:40.78,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:40.89,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:41.00,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:41.11,(32),"( -58.18125, -104.99375)",(3.1686126851673384)
11-06 15:50:41.23,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:41.32,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:41.44,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:41.55,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:41.66,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:41.77,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:41.89,(32),"( -58.18125, -105.6625 )",(3.1672269584729498)
11-06 15:50:42.01,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:42.12,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:42.24,(32),"( -58.18125, -105.6625 )",(3.1672269584729498)
11-06 15:50:42.35,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:42.46,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:42.56,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:42.68,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:42.79,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:42.90,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:43.02,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:43.13,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:43.23,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:43.34,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:43.45,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:43.57,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:43.68,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:43.78,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:43.89,(32),"( -58.18125, -105.6625 )",(3.1679040253155044)
11-06 15:50:44.00,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:44.12,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:44.24,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:44.35,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:44.45,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:44.57,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:44.69,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:44.80,(32),"( -58.18125, -105.6625 )",(3.141592653589793)
11-06 15:50:44.90,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:45.02,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:45.13,"(32), (17)","( -58.18125, -104.99375), (123.05, 165.85)","(3.114572622012248), (3.1760623129756174)"
11-06 15:50:45.24,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:45.36,(32),"( -58.18125, -104.99375)",(3.141592653589793)
11-06 15:50:45.47,(32),"( -58.18125, -104.99375)",(3.1679040253155044)
11-06 15:50:45.58,(32),"( -58.18125, -104.325  )",(3.1679040253155044)
11-06 15:50:45.70,(32),"( -58.18125, -104.325  )",(3.141592653589793)
11-06 15:50:45.79,(32),"( -58.18125, -104.325  )",(3.1679040253155044)
11-06 15:50:45.90,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:46.02,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:46.13,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:46.24,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:46.36,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:46.47,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:46.57,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:46.69,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:46.80,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:46.90,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:47.03,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:47.14,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:47.25,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:47.36,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:47.48,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:47.59,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:47.70,(32),"( -58.85   , -103.65625)",(3.141592653589793)
11-06 15:50:47.82,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:47.93,(32),"( -58.18125, -104.325  )",(3.1679040253155044)
11-06 15:50:48.03,(32),"( -58.85   , -103.65625)",(3.141592653589793)
11-06 15:50:48.14,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:48.25,"(32), (17)","( -58.85   , -103.65625), (123.05   , 166.51875)","(3.141592653589793), (3.1760623129756174)"
11-06 15:50:48.37,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:48.48,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:48.60,(32),"( -58.18125, -104.325  )",(3.1679040253155044)
11-06 15:50:48.71,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:48.82,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:48.91,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:49.03,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:49.14,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:49.25,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:49.37,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:49.47,(32),"( -58.85   , -103.65625)",(3.141592653589793)
11-06 15:50:49.58,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:49.69,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:49.79,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:49.91,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:50.02,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:50.14,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:50.25,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:50.36,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:50.47,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:50.58,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:50.69,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:50.79,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:50.90,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:51.02,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:51.12,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:51.24,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:51.34,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:51.46,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:51.56,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:51.66,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:51.79,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:51.90,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:52.01,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:52.13,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:52.23,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:52.35,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:52.45,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:52.56,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:52.67,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:52.79,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:52.90,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:53.01,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:53.13,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:53.23,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:53.35,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:53.45,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:53.56,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:53.67,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:53.79,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:53.89,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:54.00,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:54.11,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:54.23,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:54.34,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:54.45,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:54.56,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:54.67,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:54.78,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:54.89,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:55.01,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:55.12,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:55.23,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:55.35,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:55.46,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:55.58,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:55.68,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:55.80,"(32), (17)","( -58.18125, -103.65625), (123.05   , 166.51875)","(3.141592653589793), (3.1760623129756174)"
11-06 15:50:55.91,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:56.02,(32),"( -58.85   , -103.65625)",(3.141592653589793)
11-06 15:50:56.13,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:56.23,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:56.36,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:56.48,(32),"( -58.85   , -103.65625)",(3.141592653589793)
11-06 15:50:56.58,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:56.69,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:56.80,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:56.90,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:57.01,(32),"( -58.85   , -103.65625)",(3.141592653589793)
11-06 15:50:57.13,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:57.24,(32),"( -58.85   , -103.65625)",(3.141592653589793)
11-06 15:50:57.35,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:57.45,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:57.56,(32),"( -58.85   , -103.65625)",(3.141592653589793)
11-06 15:50:57.67,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:57.79,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:57.89,(32),"( -58.18125, -104.325  )",(3.1679040253155044)
11-06 15:50:58.00,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:58.12,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:58.23,(32),"( -58.85   , -103.65625)",(3.141592653589793)
11-06 15:50:58.34,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:58.45,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:58.57,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:58.68,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:58.79,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:58.91,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:59.01,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:59.13,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:59.25,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:59.34,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:59.45,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:59.56,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:59.68,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:59.79,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:50:59.88,"(32), (17)","( -58.18125, -103.65625), (123.05   , 166.51875)","(3.141592653589793), (3.1760623129756174)"
11-06 15:51:00.00,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:00.11,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:00.23,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:00.32,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:00.44,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:00.55,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:00.66,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:00.77,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:00.87,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:00.99,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:01.10,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:01.20,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:01.31,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:01.42,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:01.53,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:01.64,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:01.75,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:01.87,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:01.98,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:02.09,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:02.20,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:02.32,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:02.43,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:02.53,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:02.64,(32),"( -58.18125, -103.65625)",(3.141592653589793)
11-06 15:51:02.75,(32),"( -58.18125, -103.65625)",(3.141592653589793)
