time,ids,centers,rotation
11-06 16:06:45.69,(32),"(-60.1875 ,  42.13125)",(3.089008430534165)
11-06 16:06:45.80,(32),"(-60.1875 ,  43.46875)",(3.114572622012248)
11-06 16:06:45.90,(32),"(-59.51875,  44.1375 )",(3.141592653589793)
11-06 16:06:46.02,(32),"(-58.85   ,  44.80625)",(3.115281281864082)
11-06 16:06:46.13,(32),"(-58.85   ,  46.14375)",(3.114572622012248)
11-06 16:06:46.24,(32),"(-58.18125,  46.8125 )",(3.089008430534165)
11-06 16:06:46.34,(32),"(-58.18125,  48.15   )",(3.114572622012248)
11-06 16:06:46.46,(32),"(-57.5125 ,  48.81875)",(3.115281281864082)
11-06 16:06:46.57,(32),"(-57.5125 ,  50.15625)",(3.114572622012248)
11-06 16:06:46.68,(32),"(-56.84375,  50.825  )",(3.113821905361821)
11-06 16:06:46.79,(32),"(-56.84375,  52.1625 )",(3.0875907071820388)
11-06 16:06:46.90,(32),"(-56.175  ,  52.83125)",(3.114572622012248)
11-06 16:06:47.02,(32),"(-55.50625,  54.16875)",(3.113821905361821)
11-06 16:06:47.12,(32),"(-55.50625,  54.8375 )",(3.115281281864082)
11-06 16:06:47.23,(32),"(-54.8375,  56.175 )",(3.114572622012248)
11-06 16:06:47.34,(32),"(-54.8375,  57.5125)",(3.0875907071820388)
11-06 16:06:47.46,(32),"(-54.16875,  58.18125)",(3.114572622012248)
11-06 16:06:47.57,(32),"(-53.5    ,  58.18125)",(3.115281281864082)
11-06 16:06:47.69,(32),"(-53.5 ,  58.85)",(3.114572622012248)
11-06 16:06:47.80,(32),"(-52.1625,  58.85  )",(3.0875907071820388)
11-06 16:06:47.91,(32),"(-51.49375,  60.1875 )",(3.0875907071820388)
11-06 16:06:48.02,(32),"(-50.825  ,  60.85625)",(3.089008430534165)
11-06 16:06:48.14,(32),"(-50.15625,  62.19375)",(3.114572622012248)
11-06 16:06:48.25,(32),"(-49.4875 ,  62.19375)",(3.089008430534165)
11-06 16:06:48.36,(32),"(-48.15  ,  62.8625)",(3.0875907071820388)
11-06 16:06:48.48,(32),"(-47.48125,  63.53125)",(3.114572622012248)
11-06 16:06:48.57,(32),"(-46.14375,  63.53125)",(3.114572622012248)
11-06 16:06:48.69,(32),"(-45.475  ,  64.86875)",(3.086095208747534)
11-06 16:06:48.81,(32),"(-44.1375 ,  64.86875)",(3.0875907071820388)
11-06 16:06:48.91,(32),"(-43.46875,  65.5375 )",(3.114572622012248)
11-06 16:06:49.02,(32),"(-42.8    ,  66.20625)",(3.114572622012248)
11-06 16:06:49.12,(32),"(-41.4625,  66.875 )",(3.0875907071820388)
11-06 16:06:49.23,(32),"(-40.79375,  67.54375)",(3.0875907071820388)
11-06 16:06:49.35,(32),"(-39.45625,  67.54375)",(3.0875907071820388)
11-06 16:06:49.46,(32),"(-38.7875,  68.2125)",(3.0875907071820388)
11-06 16:06:49.57,(32),"(-37.45   ,  68.88125)",(3.0875907071820388)
11-06 16:06:49.68,(32),"(-36.1125 ,  68.88125)",(3.0875907071820388)
11-06 16:06:49.79,(32),"(-36.1125,  69.55  )",(3.086095208747534)
11-06 16:06:49.91,(32),"(-36.1125,  69.55  )",(3.0875907071820388)
11-06 16:06:50.02,(32),"(-36.1125,  69.55  )",(3.086095208747534)
11-06 16:06:50.13,(32),"(-36.1125,  69.55  )",(3.114572622012248)
11-06 16:06:50.24,(32),"(-35.44375,  69.55   )",(3.141592653589793)
11-06 16:06:50.35,(32),"(-35.44375,  68.88125)",(3.114572622012248)
11-06 16:06:50.47,(32),"(-34.10625,  68.2125 )",(3.141592653589793)
11-06 16:06:50.58,(32),"(-33.4375 ,  67.54375)",(3.1679040253155044)
11-06 16:06:50.69,(32),"(-32.76875,  66.875  )",(3.141592653589793)
11-06 16:06:50.80,(32),"(-32.1    ,  66.20625)",(3.115281281864082)
11-06 16:06:50.90,(32),"(-31.43125,  65.5375 )",(3.0875907071820388)
11-06 16:06:51.02,(32),"(-30.09375,  64.2    )",(3.1679040253155044)
11-06 16:06:51.13,(32),"(-29.425  ,  63.53125)",(3.141592653589793)
11-06 16:06:51.23,(32),"(-28.75625,  62.8625 )",(3.141592653589793)
11-06 16:06:51.35,(32),"(-28.0875,  61.525 )",(3.114572622012248)
11-06 16:06:51.46,(32),"(-27.41875,  60.85625)",(3.114572622012248)
11-06 16:06:51.57,(32),"(-26.75  ,  60.1875)",(3.114572622012248)
11-06 16:06:51.68,(32),"(-25.4125,  58.85  )",(3.115281281864082)
11-06 16:06:51.80,(32),"(-24.74375,  58.18125)",(3.115281281864082)
11-06 16:06:51.90,(32),"(-24.075 ,  57.5125)",(3.114572622012248)
11-06 16:06:52.01,(32),"(-23.40625,  56.84375)",(3.114572622012248)
11-06 16:06:52.13,(32),"(-22.7375,  56.175 )",(3.114572622012248)
11-06 16:06:52.24,(32),"(-22.7375,  56.175 )",(3.0875907071820388)
11-06 16:06:52.36,(32),"(-22.06875,  55.50625)",(3.1679040253155044)
11-06 16:06:52.46,(32),"(-22.06875,  54.16875)",(3.114572622012248)
11-06 16:06:52.58,(32),"(-21.4,  53.5)",(3.115281281864082)
11-06 16:06:52.69,(32),"(-21.4   ,  52.1625)",(3.114572622012248)
11-06 16:06:52.79,(32),"(-20.73125,  51.49375)",(3.141592653589793)
11-06 16:06:52.90,(32),"(-20.73125,  50.15625)",(3.141592653589793)
11-06 16:06:53.02,(32),"(-20.73125,  49.4875 )",(3.114572622012248)
11-06 16:06:53.14,(32),"(-20.0625,  48.15  )",(3.114572622012248)
11-06 16:06:53.23,(32),"(-20.0625,  46.8125)",(3.115281281864082)
11-06 16:06:53.34,(32),"(-20.0625,  46.8125)",(3.114572622012248)
11-06 16:06:53.46,(32),"(-19.39375,  44.80625)",(3.115281281864082)
11-06 16:06:53.57,(32),"(-19.39375,  44.1375 )",(3.114572622012248)
11-06 16:06:53.68,(32),"(-18.725  ,  43.46875)",(3.114572622012248)
11-06 16:06:53.79,(32),"(-18.05625,  42.8    )",(3.114572622012248)
11-06 16:06:53.91,(32),"(-17.3875 ,  42.13125)",(3.115281281864082)
11-06 16:06:54.01,(32),"(-17.3875 ,  40.79375)",(3.114572622012248)
11-06 16:06:54.13,(32),"(-16.71875,  40.125  )",(3.115281281864082)
11-06 16:06:54.24,(32),"(-16.71875,  38.11875)",(3.115281281864082)
11-06 16:06:54.35,(32),"(-16.71875,  37.45   )",(3.114572622012248)
11-06 16:06:54.46,(32),"(-16.05  ,  36.1125)",(3.115281281864082)
11-06 16:06:54.57,(32),"(-16.05  ,  36.1125)",(3.089008430534165)
11-06 16:06:54.69,(32),"(-15.38125,  34.775  )",(3.115281281864082)
11-06 16:06:54.80,(32),"(-15.38125,  34.10625)",(3.0875907071820388)
11-06 16:06:54.91,(32),"(-14.7125 ,  32.76875)",(3.114572622012248)
11-06 16:06:55.01,(32),"(-14.04375,  31.43125)",(3.115281281864082)
11-06 16:06:55.13,(32),"(-14.04375,  30.7625 )",(3.141592653589793)
11-06 16:06:55.25,(32),"(-14.04375,  28.75625)",(3.115281281864082)
11-06 16:06:55.34,(32),"(-14.04375,  28.0875 )",(3.114572622012248)
11-06 16:06:55.45,(32),"(-14.04375,  26.75   )",(3.089008430534165)
11-06 16:06:55.57,(32),"(-13.375  ,  26.08125)",(3.141592653589793)
11-06 16:06:55.68,(32),"(-13.375  ,  24.74375)",(3.141592653589793)
11-06 16:06:55.78,(32),"(-12.70625,  23.40625)",(3.1679040253155044)
11-06 16:06:55.90,(32),"(-12.70625,  22.7375 )",(3.141592653589793)
11-06 16:06:56.01,(32),"(-12.70625,  20.73125)",(3.115281281864082)
11-06 16:06:56.13,(32),"(-12.70625,  19.39375)",(3.141592653589793)
11-06 16:06:56.24,(32),"(-12.70625,  18.725  )",(3.115281281864082)
11-06 16:06:56.34,(32),"(-12.70625,  18.05625)",(3.115281281864082)
11-06 16:06:56.46,(32),"(-12.70625,  17.3875 )",(3.114572622012248)
11-06 16:06:56.57,(32),"(-12.70625,  16.71875)",(3.114572622012248)
11-06 16:06:56.68,(32),"(-12.0375,  16.05  )",(3.141592653589793)
11-06 16:06:56.80,(32),"(-12.0375 ,  15.38125)",(3.114572622012248)
11-06 16:06:56.91,(32),"(-11.36875,  14.7125 )",(3.115281281864082)
11-06 16:06:57.01,(32),"(-11.36875,  13.375  )",(3.141592653589793)
11-06 16:06:57.13,(32),"(-11.36875,  12.0375 )",(3.114572622012248)
11-06 16:06:57.23,(32),"(-11.36875,  11.36875)",(3.115281281864082)
11-06 16:06:57.35,(32),"(-11.36875,  10.03125)",(3.114572622012248)
11-06 16:06:57.46,(32),"(-11.36875,   8.69375)",(3.089008430534165)
11-06 16:06:57.57,(32),"(-11.36875,   8.025  )",(3.114572622012248)
11-06 16:06:57.69,(32),"(-10.7   ,   6.6875)",(3.114572622012248)
11-06 16:06:57.80,(32),"(-10.7 ,   5.35)",(3.114572622012248)
11-06 16:06:57.92,(32),"(-10.7   ,   4.0125)",(3.114572622012248)
11-06 16:06:58.03,(32),"(-10.03125,   2.675  )",(3.115281281864082)
11-06 16:06:58.15,(32),"(-10.03125,   1.3375 )",(3.115281281864082)
11-06 16:06:58.27,(32),"(-10.03125,   0.66875)",(3.114572622012248)
11-06 16:06:58.37,(32),"(-9.3625 , -0.66875)",(3.115281281864082)
11-06 16:06:58.49,(32),"(-9.3625 , -2.00625)",(3.141592653589793)
11-06 16:06:58.60,(32),"(-9.3625, -2.675 )",(3.141592653589793)
11-06 16:06:58.71,(32),"(-9.3625, -4.0125)",(3.0875907071820388)
11-06 16:06:58.80,(32),"(-10.03125,  -4.68125)",(3.115281281864082)
11-06 16:06:58.92,(32),"(-9.3625 , -4.68125)",(3.115281281864082)
11-06 16:06:59.03,(32),"(-10.03125,  -4.68125)",(3.0875907071820388)
11-06 16:06:59.15,(32),"(-10.03125,  -6.01875)",(3.0875907071820388)
11-06 16:06:59.26,(32),"(-9.3625, -8.025 )",(3.141592653589793)
11-06 16:06:59.38,(32),"(-9.3625 , -8.69375)",(3.115281281864082)
11-06 16:06:59.48,(32),"(-9.3625, -9.3625)",(3.114572622012248)
11-06 16:06:59.60,(32),"( -9.3625, -10.7   )",(3.115281281864082)
11-06 16:06:59.71,(32),"( -9.3625, -12.0375)",(3.141592653589793)
11-06 16:06:59.82,(32),"(-10.03125, -12.70625)",(3.114572622012248)
11-06 16:06:59.93,(32),"(-10.03125, -14.04375)",(3.114572622012248)
11-06 16:07:00.05,(32),"(-10.03125, -14.7125 )",(3.115281281864082)
11-06 16:07:00.16,(32),"(-10.03125, -16.05   )",(3.114572622012248)
11-06 16:07:00.28,(32),"( -9.3625 , -16.71875)",(3.141592653589793)
11-06 16:07:00.39,(32),"( -9.3625, -18.725 )",(3.115281281864082)
11-06 16:07:00.50,(32),"( -9.3625 , -19.39375)",(3.114572622012248)
11-06 16:07:00.60,(32),"( -9.3625 , -20.73125)",(3.114572622012248)
11-06 16:07:00.71,(32),"( -8.69375, -22.06875)",(3.141592653589793)
11-06 16:07:00.83,(32),"( -8.69375, -22.7375 )",(3.115281281864082)
11-06 16:07:00.94,(32),"( -8.69375, -24.075  )",(3.114572622012248)
11-06 16:07:01.05,(32),"( -8.69375, -24.74375)",(3.141592653589793)
11-06 16:07:01.15,(32),"( -8.69375, -25.4125 )",(3.1679040253155044)
11-06 16:07:01.26,(32),"( -8.69375, -26.08125)",(3.141592653589793)
11-06 16:07:01.38,(32),"( -8.69375, -27.41875)",(3.141592653589793)
11-06 16:07:01.49,(32),"( -8.69375, -29.425  )",(3.115281281864082)
11-06 16:07:01.61,(32),"( -8.69375, -30.09375)",(3.114572622012248)
11-06 16:07:01.71,(32),"( -8.69375, -31.43125)",(3.114572622012248)
11-06 16:07:01.83,(32),"( -8.69375, -32.76875)",(3.0875907071820388)
11-06 16:07:01.94,(32),"( -8.025, -34.775)",(3.115281281864082)
11-06 16:07:02.06,(32),"( -8.025, -34.775)",(3.141592653589793)
11-06 16:07:02.17,(32),"( -8.025  , -36.78125)",(3.141592653589793)
11-06 16:07:02.29,(32),"( -8.69375, -36.78125)",(3.141592653589793)
11-06 16:07:02.40,(32),"( -8.025  , -38.11875)",(3.141592653589793)
11-06 16:07:02.51,(32),"( -8.025  , -39.45625)",(3.141592653589793)
11-06 16:07:02.63,(32),"( -8.69375, -40.79375)",(3.114572622012248)
11-06 16:07:02.74,(32),"( -8.69375, -42.13125)",(3.114572622012248)
11-06 16:07:02.86,(32),"( -8.69375, -43.46875)",(3.115281281864082)
11-06 16:07:02.97,(32),"( -8.69375, -44.1375 )",(3.114572622012248)
11-06 16:07:03.08,(32),"( -8.69375, -45.475  )",(3.114572622012248)
11-06 16:07:03.20,(32),"( -8.69375, -46.14375)",(3.115281281864082)
11-06 16:07:03.31,(32),"( -8.69375, -46.8125 )",(3.141592653589793)
11-06 16:07:03.42,(32),"( -8.69375, -48.15   )",(3.141592653589793)
11-06 16:07:03.53,(32),"( -8.69375, -48.81875)",(3.141592653589793)
11-06 16:07:03.64,(32),"( -8.69375, -49.4875 )",(3.141592653589793)
11-06 16:07:03.76,(32),"( -8.69375, -50.825  )",(3.141592653589793)
11-06 16:07:03.87,(32),"( -9.3625, -52.1625)",(3.141592653589793)
11-06 16:07:03.98,(32),"( -8.69375, -53.5    )",(3.141592653589793)
11-06 16:07:04.09,(32),"( -8.69375, -54.16875)",(3.114572622012248)
11-06 16:07:04.21,(32),"( -8.69375, -55.50625)",(3.141592653589793)
11-06 16:07:04.33,(32),"( -8.69375, -56.175  )",(3.141592653589793)
11-06 16:07:04.44,(32),"( -8.69375, -57.5125 )",(3.141592653589793)
11-06 16:07:04.55,(32),"( -8.69375, -58.18125)",(3.141592653589793)
11-06 16:07:04.66,(32),"( -8.69375, -60.1875 )",(3.115281281864082)
11-06 16:07:04.77,(32),"( -8.69375, -60.85625)",(3.141592653589793)
11-06 16:07:04.87,(32),"( -8.69375, -62.19375)",(3.141592653589793)
11-06 16:07:04.99,(32),"( -8.025 , -62.8625)",(3.1686126851673384)
11-06 16:07:05.10,(32),"( -8.025, -64.2  )",(3.141592653589793)
11-06 16:07:05.21,(32),"( -8.025 , -65.5375)",(3.1679040253155044)
11-06 16:07:05.32,(32),"( -8.025  , -66.20625)",(3.115281281864082)
11-06 16:07:05.44,(32),"( -8.025  , -66.20625)",(3.115281281864082)
11-06 16:07:05.55,(32),"( -8.69375, -67.54375)",(3.141592653589793)
11-06 16:07:05.66,(32),"( -8.025 , -68.2125)",(3.141592653589793)
11-06 16:07:05.76,(32),"( -8.025  , -70.21875)",(3.115281281864082)
11-06 16:07:05.87,(32),"( -8.025 , -70.8875)",(3.141592653589793)
11-06 16:07:05.98,(32),"( -8.025, -72.225)",(3.141592653589793)
11-06 16:07:06.10,(32),"( -8.025  , -72.89375)",(3.114572622012248)
11-06 16:07:06.21,(32),"( -7.35625, -74.23125)",(3.141592653589793)
11-06 16:07:06.33,(32),"( -7.35625, -75.56875)",(3.141592653589793)
11-06 16:07:06.45,(32),"( -7.35625, -76.90625)",(3.141592653589793)
11-06 16:07:06.56,(32),"( -8.025, -77.575)",(3.141592653589793)
11-06 16:07:06.67,(32),"( -7.35625, -78.9125 )",(3.141592653589793)
11-06 16:07:06.78,(32),"( -8.025, -80.25 )",(3.141592653589793)
11-06 16:07:06.90,(32),"( -8.025 , -81.5875)",(3.114572622012248)
11-06 16:07:07.00,(32),"( -8.025  , -82.25625)",(3.114572622012248)
11-06 16:07:07.11,(32),"( -8.025  , -83.59375)",(3.089008430534165)
11-06 16:07:07.23,(32),"( -8.025  , -84.93125)",(3.115281281864082)
11-06 16:07:07.33,(32),"( -8.025, -85.6  )",(3.1159583487066365)
11-06 16:07:07.43,(32),"( -8.025  , -86.26875)",(3.0875907071820388)
11-06 16:07:07.54,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:07.66,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:07.77,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:07.87,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:07.99,(32),"( -7.35625, -86.9375 )",(3.141592653589793)
11-06 16:07:08.11,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:08.21,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:08.33,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:08.43,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:08.56,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:08.67,(32),"( -8.025 , -86.9375)",(3.114572622012248)
11-06 16:07:08.78,(32),"( -8.025 , -86.9375)",(3.114572622012248)
