time,ids,centers,rotation
11-06 15:44:07.87,(32),"( 63.53125, -90.28125)",(3.2203762888907086)
11-06 15:44:07.99,(32),"( 63.53125, -90.28125)",(3.2224964088268746)
11-06 15:44:08.10,(32),"( 63.53125, -91.61875)",(3.2224964088268746)
11-06 15:44:08.20,(32),"( 64.2    , -92.95625)",(3.24646947664638)
11-06 15:44:08.31,(32),"( 63.53125, -93.625  )",(3.2224964088268746)
11-06 15:44:08.43,(32),"( 64.2   , -94.9625)",(3.2224964088268746)
11-06 15:44:08.54,(32),"( 64.2, -96.3)",(3.2224964088268746)
11-06 15:44:08.65,(32),"( 64.2   , -97.6375)",(3.2492821837777943)
11-06 15:44:08.77,(32),"( 63.53125, -98.30625)",(3.24646947664638)
11-06 15:44:08.88,(32),"( 63.53125, -99.64375)",(3.24646947664638)
11-06 15:44:09.00,(32),"(  63.53125, -100.98125)",(3.2522504660538227)
11-06 15:44:09.10,(32),"(  63.53125, -102.31875)",(3.2492821837777943)
11-06 15:44:09.22,(32),"(  62.8625, -102.9875)",(3.2492821837777943)
11-06 15:44:09.33,(32),"(  62.8625, -104.325 )",(3.2224964088268746)
11-06 15:44:09.44,(32),"(  62.8625 , -104.99375)",(3.2492821837777943)
11-06 15:44:09.55,(32),"(  62.8625 , -104.99375)",(3.2492821837777943)
11-06 15:44:09.66,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:09.78,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:09.89,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:10.00,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:10.11,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:10.22,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:10.33,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:10.44,(32),"(  62.8625 , -104.99375)",(3.243798827442048)
11-06 15:44:10.55,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:10.65,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:10.77,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:10.88,(32),"(  62.8625 , -104.99375)",(3.2492821837777943)
11-06 15:44:10.99,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:11.09,(32),"(  62.8625 , -104.99375)",(3.2492821837777943)
11-06 15:44:11.20,(32),"(  62.8625 , -104.99375)",(3.2224964088268746)
11-06 15:44:11.31,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:11.43,(32),"(  62.8625 , -104.99375)",(3.2492821837777943)
11-06 15:44:11.52,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:11.64,(32),"(  62.8625 , -104.99375)",(3.2492821837777943)
11-06 15:44:11.75,(32),"(  62.8625 , -104.99375)",(3.243798827442048)
11-06 15:44:11.87,(32),"(  62.8625, -104.325 )",(3.2203762888907086)
11-06 15:44:11.96,(32),"(  62.8625 , -104.99375)",(3.2492821837777943)
11-06 15:44:12.07,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:12.19,(32),"(  62.8625, -104.325 )",(3.2203762888907086)
11-06 15:44:12.29,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:12.40,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:12.51,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:12.62,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:12.73,(32),"(  62.8625 , -104.99375)",(3.2492821837777943)
11-06 15:44:12.84,(32),"(  62.8625 , -104.99375)",(3.2492821837777943)
11-06 15:44:12.95,(32),"(  62.8625 , -104.99375)",(3.2203762888907086)
11-06 15:44:13.06,(32),"(  62.8625 , -104.99375)",(3.2492821837777943)
11-06 15:44:13.17,(32),"(  62.8625 , -104.99375)",(3.2492821837777943)
