start next to table end on table (leave puddle)
height of setup:,57.77
time,value of sensor0,value of sensor1,value of sensor2,value of sensor3
1094,899,1311,1737,1809
1095,887,1296,1711,1806
1096,876,1286,1692,1797
1097,865,1278,1686,1798
1098,853,1267,1682,1796
1099,843,1252,1684,1793
1100,837,1239,1688,1793
1101,838,1233,1698,1803
1102,845,1235,1720,1823
1103,855,1243,1750,1843
1104,867,1254,1776,1849
1105,883,1276,1809,1853
1106,897,1295,1829,1842
1107,911,1314,1841,1828
1108,924,1334,1855,1818
1109,936,1356,1862,1803
1110,946,1378,1856,1787
1112,954,1394,1845,1769
1113,959,1408,1842,1752
1114,962,1424,1843,1738
1115,963,1439,1843,1723
1116,964,1451,1844,1706
1117,963,1462,1848,1696
1118,960,1472,1854,1691
1119,957,1479,1859,1694
1120,957,1482,1867,1702
1121,956,1482,1872,1712
1122,958,1480,1880,1722
1123,960,1477,1886,1733
1124,962,1475,1892,1744
1125,965,1472,1898,1760
1126,966,1471,1905,1780
1127,963,1467,1911,1795
1128,960,1463,1916,1804
1129,956,1457,1919,1807
1130,954,1453,1923,1807
1131,954,1451,1925,1802
1132,954,1449,1919,1789
1133,956,1448,1904,1767
1135,958,1445,1883,1742
1136,961,1440,1864,1723
1137,967,1436,1850,1710
1138,975,1434,1840,1704
1139,985,1435,1835,1703
1140,997,1438,1835,1707
1141,1007,1445,1839,1712
1142,1017,1454,1846,1721
1143,1020,1460,1847,1723
1144,1010,1455,1836,1704
1145,1006,1462,1837,1691
1146,1001,1465,1836,1678
1147,995,1463,1831,1663
1148,993,1464,1833,1660
1149,999,1474,1845,1679
1150,1005,1479,1851,1694
1151,1005,1478,1847,1699
1152,1013,1491,1859,1715
1153,1021,1504,1872,1725
1154,1010,1493,1859,1715
1155,1005,1496,1864,1725
1156,1000,1507,1879,1756
1157,987,1503,1889,1782
1159,979,1519,1913,1825
1160,977,1531,1953,1859
1161,976,1543,1963,1860
1162,976,1550,1970,1860
1163,973,1546,1968,1850
1164,973,1539,1966,1840
1165,967,1516,1946,1816
1166,970,1511,1957,1822
1167,977,1508,1952,1808
1168,974,1487,1932,1787
1169,981,1494,1940,1809
1170,988,1500,1958,1852
1171,987,1508,1982,1907
1172,995,1517,2005,1963
1173,992,1525,2023,2002
1174,991,1530,2031,2021
1175,989,1534,2031,2020
1176,983,1528,2030,2006
1177,989,1549,2026,1983
1178,995,1555,2005,1943
1179,993,1554,1973,1901
1180,985,1543,1948,1860
1181,978,1541,1937,1837
1182,968,1531,1924,1809
1184,964,1522,1917,1790
1185,962,1508,1909,1772
1186,967,1500,1906,1762
1187,971,1491,1901,1752
1188,962,1469,1875,1726
1189,970,1479,1892,1739
1190,961,1466,1889,1724
1191,963,1478,1894,1739
1192,960,1480,1898,1743
1193,946,1460,1893,1728
1194,938,1452,1883,1734
1195,931,1440,1884,1742
1196,927,1428,1885,1753
1197,930,1420,1886,1768
1198,937,1413,1877,1776
1199,936,1397,1842,1769
1200,946,1401,1836,1760
1201,955,1411,1825,1764
1202,957,1414,1814,1759
1203,945,1402,1788,1736
1204,937,1382,1773,1734
1205,920,1359,1757,1732
1206,906,1339,1740,1730
1208,895,1323,1728,1727
1209,888,1313,1713,1716
1210,883,1310,1728,1734
1211,875,1304,1732,1736
1212,867,1292,1723,1720
1213,857,1285,1736,1731
1214,849,1271,1734,1728
1215,845,1260,1729,1721
1216,844,1252,1717,1722
1217,848,1251,1709,1718
1218,855,1255,1705,1715
1219,860,1262,1702,1712
1220,863,1263,1691,1703
1221,861,1267,1691,1695
1222,852,1259,1689,1698
1223,846,1247,1681,1692
1224,845,1245,1683,1700
1225,840,1237,1677,1698
1226,817,1205,1651,1670
1227,812,1202,1642,1679
1228,802,1191,1650,1677
1229,799,1184,1654,1690
1231,790,1169,1636,1682
1232,800,1183,1664,1709
1233,797,1174,1639,1687
1234,798,1182,1639,1683
1235,817,1199,1653,1699
1236,823,1203,1651,1690
1237,836,1220,1648,1687
1238,860,1260,1679,1713
1239,864,1271,1673,1698
1240,882,1293,1698,1716
1241,890,1301,1699,1714
1242,895,1314,1717,1713
1243,896,1316,1724,1708
1244,897,1319,1733,1705
1245,896,1320,1742,1707
1246,897,1322,1757,1726
1247,897,1323,1781,1757
1248,899,1330,1810,1787
1249,898,1336,1831,1806
1250,898,1342,1846,1810
1251,894,1347,1850,1805
1252,891,1351,1848,1795
1253,887,1351,1842,1780
1255,884,1352,1836,1771
1256,882,1353,1836,1778
1257,881,1355,1846,1794
1258,882,1361,1858,1810
1259,884,1368,1868,1827
1260,886,1374,1879,1840
1261,891,1380,1890,1836
1262,894,1384,1905,1838
1263,894,1380,1909,1820
1264,902,1390,1909,1800
1265,906,1389,1899,1777
1266,912,1389,1889,1758
1267,917,1386,1874,1740
1268,925,1385,1862,1726
1269,926,1383,1850,1712
1270,923,1380,1836,1697
1271,912,1371,1831,1692
1272,900,1358,1823,1684
1273,887,1339,1811,1675
1274,878,1323,1798,1669
1275,871,1312,1784,1662
1276,866,1304,1770,1655
1278,864,1300,1755,1648
1279,863,1296,1737,1637
1280,864,1299,1729,1637
1281,851,1279,1693,1610
1282,857,1292,1700,1620
1283,848,1290,1674,1599
1284,847,1275,1663,1589
1285,852,1289,1667,1601
1286,856,1295,1671,1606
1287,850,1284,1654,1593
1288,863,1299,1681,1614
1289,875,1311,1702,1628
1290,877,1304,1691,1611
1291,873,1301,1693,1619
1292,885,1316,1721,1649
1293,882,1314,1726,1652
1294,891,1336,1747,1676
1295,899,1351,1762,1689
1296,903,1361,1764,1689
1297,907,1365,1759,1680
1298,911,1364,1747,1666
1299,915,1363,1729,1649
1300,919,1355,1700,1625
1302,922,1353,1693,1621
1303,919,1346,1680,1612
1304,926,1342,1678,1608
1305,925,1335,1678,1604
1306,915,1314,1675,1585
1307,916,1319,1679,1596
1308,907,1309,1674,1586
1309,910,1313,1691,1598
1310,911,1315,1700,1604
1311,908,1313,1703,1604
1312,905,1311,1707,1603
1313,898,1299,1701,1593
1314,881,1282,1682,1572
1315,886,1295,1702,1600
1316,880,1288,1710,1605
1317,890,1311,1742,1640
1318,895,1327,1762,1655
1319,908,1352,1786,1677
1320,913,1366,1794,1684
1321,917,1377,1797,1682
1322,922,1385,1793,1674
1323,926,1390,1786,1663
1325,929,1388,1769,1644
1326,934,1391,1771,1634
1327,935,1387,1761,1618
1328,939,1386,1757,1611
1329,936,1382,1749,1601
1330,932,1381,1744,1595
1331,923,1377,1736,1588
1332,913,1371,1732,1584
1333,901,1361,1724,1577
1334,887,1348,1715,1568
1335,877,1339,1714,1570
1336,866,1323,1708,1567
1337,856,1307,1700,1564
1338,850,1294,1692,1562
1339,849,1283,1683,1559
1340,851,1277,1674,1558
1341,854,1275,1668,1556
1342,855,1275,1662,1555
1343,863,1276,1658,1555
1344,868,1279,1656,1554
1345,873,1280,1652,1553
1346,876,1279,1641,1549
1348,877,1283,1647,1552
1349,873,1282,1642,1546
1350,871,1280,1638,1549
1351,865,1274,1628,1544
1352,864,1274,1628,1544
1353,860,1270,1624,1540
1354,858,1267,1625,1542
1355,858,1265,1628,1541
1356,860,1263,1632,1541
1357,860,1262,1636,1541
1358,864,1263,1641,1541
1359,864,1262,1644,1540
1360,867,1262,1647,1541
1361,868,1260,1647,1541
1362,872,1258,1646,1540
1363,874,1257,1644,1539
1364,879,1256,1643,1540
1365,883,1256,1643,1539
1366,887,1257,1644,1537
1367,888,1259,1645,1538
1368,887,1257,1636,1535
1369,888,1266,1648,1536
1371,885,1267,1647,1533
1372,884,1269,1647,1534
1373,881,1269,1642,1532
1374,879,1269,1636,1531
1375,874,1268,1626,1528
1376,869,1268,1617,1527
1377,862,1265,1605,1524
