height of setup:,71.41
time,value of sensor0,value of sensor1,value of sensor2,value of sensor3
170,1516,2468,2930,3188
171,1453,2369,2801,3203
172,1414,2268,2703,3295
173,1410,2367,3008,3465
174,1460,2520,3159,3517
175,1420,2463,3087,3429
176,1366,2340,2900,3190
177,1318,2329,2979,3118
178,1335,2494,2972,3018
179,1422,2620,2859,2813
180,1518,2792,2989,2823
181,1526,2850,3284,2765
182,1477,2767,3337,2666
183,1393,2601,3244,2609
184,1334,2525,3158,2571
185,1350,2580,3085,2581
186,1465,2659,3011,2557
187,1571,2800,3054,2537
188,1591,2925,3168,2612
189,1547,2969,3254,2679
190,1492,2929,3303,2744
192,1458,2907,3335,2859
193,1512,3030,3440,3013
194,1689,3330,3688,3177
195,1856,3401,3671,3184
196,1834,3228,3480,3059
197,1713,2958,3199,2928
198,1579,2701,2923,2799
199,1469,2476,2672,2637
200,1382,2291,2467,2471
201,1316,2157,2305,2285
202,1253,2025,2151,2122
203,1208,1925,2030,2000
204,1161,1829,1915,1873
205,1123,1747,1819,1761
206,1145,1717,1756,1682
207,1322,1745,1775,1651
208,1393,1828,1853,1678
209,1494,1876,1915,1756
210,1740,1907,2037,1933
211,1774,2016,2199,2078
212,1715,2108,2294,2137
213,1623,2109,2263,2079
215,1540,2061,2176,1979
216,1466,1997,2085,1888
217,1402,1939,2006,1801
218,1373,1891,1940,1728
219,1400,1852,1880,1657
220,1407,1812,1819,1603
221,1364,1770,1767,1565
222,1341,1753,1750,1547
223,1481,1827,1808,1636
224,1611,1940,1917,1748
225,1631,2037,2070,1856
226,1593,2121,2215,2006
227,1625,2205,2333,2141
228,1672,2348,2475,2262
229,1680,2456,2670,2498
230,1675,2601,2867,2670
231,1679,2742,2988,2790
232,1724,2781,2968,2753
233,1734,2734,2872,2693
234,1685,2626,2743,2582
235,1612,2480,2574,2413
236,1607,2361,2400,2221
238,1635,2340,2246,2073
239,1634,2285,2142,1987
240,1587,2196,2082,1940
241,1527,2126,2070,2042
242,1468,2104,2164,2321
243,1417,2053,2165,2416
244,1401,2015,2122,2328
245,1387,2006,2114,2244
246,1376,2023,2111,2170
247,1387,2047,2171,2194
248,1371,2057,2188,2207
249,1334,2029,2144,2142
250,1294,1982,2088,2062
251,1257,1911,2005,1961
252,1206,1818,1893,1844
253,1153,1730,1792,1742
254,1105,1646,1700,1647
255,1104,1622,1657,1581
256,1140,1683,1695,1579
257,1148,1708,1717,1579
258,1151,1708,1714,1560
259,1170,1713,1690,1525
261,1186,1713,1666,1489
262,1138,1643,1599,1431
263,1080,1561,1528,1372
264,1034,1494,1472,1327
265,999,1443,1430,1292
266,971,1403,1396,1263
267,949,1368,1365,1235
268,921,1335,1330,1216
269,912,1312,1335,1532
270,906,1285,1339,1875
271,921,1305,1350,1950
272,942,1327,1419,1897
273,963,1335,1486,1815
274,1131,1399,1566,1777
275,1235,1472,1606,1770
276,1330,1611,1683,1828
277,1389,1824,1820,1873
278,1438,2004,1983,1886
279,1540,2122,2091,1874
280,1678,2202,2148,1848
281,1760,2346,2272,1870
282,1882,2560,2322,1872
283,1923,2622,2288,1829
285,1839,2516,2216,1800
286,1768,2417,2187,1794
287,1762,2382,2216,1814
288,1722,2324,2177,1817
289,1729,2272,2168,1869
290,1737,2249,2179,1903
291,1701,2213,2155,1944
292,1700,2206,2157,1978
293,1821,2201,2150,2018
294,1912,2198,2173,2036
295,1963,2215,2222,2004
296,1999,2364,2327,2021
297,2069,2596,2426,2029
298,2042,2733,2529,2057
299,1951,2759,2604,2092
300,1841,2683,2582,2095
301,1750,2584,2499,2039
302,1648,2437,2374,1983
303,1556,2261,2209,1876
304,1685,2176,2055,1767
305,1804,2179,1945,1751
306,1839,2078,1949,1868
307,1799,2045,2067,1933
309,1758,2074,2128,1907
310,1751,2140,2141,1864
311,1774,2294,2233,1847
312,1924,2506,2295,1931
313,2087,2674,2280,2055
314,2204,2883,2327,2140
315,2320,3086,2484,2193
316,2422,3272,2684,2287
317,2323,3430,2802,2399
318,2138,3435,2881,2536
319,2042,3381,2975,2699
320,1963,3201,2885,2697
321,1821,2945,2691,2586
322,1695,2710,2485,2397
323,1571,2479,2295,2213
324,1489,2292,2129,2054
325,1765,2347,2055,1926
326,2078,2770,2259,1903
327,2323,3146,2497,1912
328,2484,3374,2726,2052
329,2466,3394,2828,2164
330,2342,3268,2783,2199
332,2371,3175,2627,2127
333,2457,3069,2491,2051
334,2331,2876,2376,1978
335,2135,2695,2283,1899
336,1946,2532,2193,1838
337,1797,2390,2108,1783
338,1659,2289,2036,1714
339,1548,2155,1978,1691
340,1582,2207,2001,1671
341,1646,2341,2118,1759
342,1647,2442,2190,1800
343,1655,2493,2313,1824
344,1602,2466,2368,1887
345,1589,2426,2371,1935
346,1583,2395,2340,1925
347,1604,2378,2298,1896
348,1674,2433,2305,1888
349,1657,2476,2360,1919
350,1576,2392,2336,1957
351,1572,2653,2622,2105
352,1652,2890,2808,2208
353,1744,3042,2990,2386
355,1887,3378,3272,2565
356,2035,3680,3512,2670
357,2109,3820,3522,2758
358,2079,3787,3492,2752
359,1925,3684,3382,2635
360,1834,3433,3097,2422
361,1707,3120,2809,2237
362,1566,2807,2534,2051
363,1451,2537,2304,1908
364,1353,2310,2114,1787
365,1281,2131,1964,1679
366,1293,1993,1844,1593
367,1351,2008,1779,1527
368,1430,2212,1833,1477
369,1507,2402,2023,1502
370,1526,2431,2093,1559
371,1576,2406,2073,1565
372,1575,2425,2083,1556
373,1498,2358,2137,1627
374,1479,2296,2154,1718
375,1473,2283,2176,1789
376,1439,2218,2157,1813
378,1363,2104,2061,1747
379,1285,1982,1945,1660
380,1280,1962,1919,1623
381,1297,1999,1903,1598
382,1262,2011,1856,1567
383,1199,1936,1808,1571
384,1147,1865,1768,1549
385,1103,1767,1686,1484
386,1101,1704,1624,1414
387,1114,1739,1641,1407
388,1117,1759,1663,1436
389,1215,1858,1711,1460
390,1372,2081,1817,1522
391,1454,2240,1880,1566
392,1450,2382,2032,1624
393,1448,2390,2188,1778
394,1443,2379,2241,1911
395,1448,2374,2285,1953
396,1451,2371,2306,1915
397,1459,2392,2330,1944
398,1466,2417,2322,1961
399,1388,2333,2316,1976
401,1304,2185,2276,1955
402,1256,2074,2220,1884
403,1268,2012,2113,1814
404,1265,1941,1995,1719
405,1236,1853,1882,1630
406,1199,1789,1876,1602
407,1164,1794,1915,1635
408,1181,1805,1876,1617
409,1198,1833,1846,1596
410,1158,1798,1818,1590
411,1101,1708,1732,1543
412,1054,1623,1643,1476
413,1051,1563,1574,1415
414,1117,1674,1585,1374
415,1199,1947,1865,1438
416,1328,2242,2176,1580
417,1327,2306,2322,1626
418,1275,2286,2284,1639
419,1236,2257,2231,1656
420,1233,2199,2151,1627
421,1209,2091,2036,1581
422,1162,1961,1905,1516
424,1105,1844,1799,1455
425,1059,1745,1723,1409
426,1019,1657,1656,1368
427,996,1597,1604,1335
428,981,1562,1575,1324
429,959,1514,1526,1297
430,940,1469,1478,1267
431,930,1436,1440,1240
432,919,1412,1407,1211
433,904,1385,1379,1186
434,888,1355,1352,1166
435,880,1337,1336,1158
436,919,1330,1325,1148
437,941,1325,1309,1135
438,966,1338,1316,1136
439,984,1393,1381,1186
440,997,1451,1449,1242
441,1012,1494,1489,1274
442,1021,1512,1499,1284
443,1028,1533,1510,1288
444,1005,1516,1510,1295
445,972,1469,1467,1273
447,945,1455,1435,1240
448,942,1474,1443,1235
449,941,1457,1419,1217
450,931,1423,1383,1189
451,920,1393,1353,1165
452,908,1368,1331,1146
453,901,1354,1322,1137
454,897,1341,1315,1133
455,905,1347,1319,1135
456,926,1376,1344,1151
457,989,1429,1391,1177
458,1129,1642,1508,1270
459,1174,1780,1700,1421
460,1180,1801,1756,1504
461,1192,1874,1819,1513
462,1224,1903,1802,1504
463,1215,1898,1781,1518
464,1212,1881,1772,1545
465,1208,1870,1826,1640
466,1228,1879,1852,1641
467,1176,1802,1772,1559
468,1111,1704,1678,1479
470,1060,1623,1598,1406
471,1017,1544,1516,1339
472,1048,1581,1510,1294
473,1055,1579,1497,1278
474,1035,1554,1486,1285
475,1009,1528,1475,1293
476,981,1497,1471,1318
477,962,1466,1467,1322
478,1038,1441,1446,1313
479,1151,1450,1439,1308
480,1171,1488,1474,1379
481,1162,1532,1526,1456
482,1218,1618,1594,1488
483,1260,1725,1658,1514
484,1276,1862,1809,1566
485,1257,1888,1881,1654
486,1215,1847,1858,1652
487,1202,1823,1809,1606
488,1172,1785,1775,1577
489,1179,1795,1770,1561
490,1188,1827,1757,1539
491,1180,1822,1725,1517
493,1132,1784,1706,1487
494,1084,1732,1688,1465
495,1053,1707,1655,1444
496,1033,1666,1609,1420
497,1013,1618,1569,1389
498,1002,1578,1536,1361
499,1004,1548,1514,1339
500,1039,1568,1510,1329
501,1156,1667,1566,1355
502,1305,1879,1693,1428
503,1344,1989,1795,1542
504,1367,2008,1880,1609
505,1385,2046,1959,1614
506,1359,2034,1955,1589
507,1341,1991,1881,1537
508,1307,1912,1797,1487
509,1251,1828,1720,1438
510,1201,1767,1664,1401
511,1173,1732,1631,1497
512,1200,1741,1664,1619
513,1365,1857,1703,1614
514,1487,2101,1794,1606
516,1521,2240,1989,1622
517,1517,2305,2067,1657
518,1499,2302,2034,1686
519,1496,2286,1998,1694
520,1488,2307,2025,1677
521,1491,2322,2096,1680
522,1497,2341,2153,1711
523,1547,2342,2128,1681
524,1562,2318,2050,1657
525,1532,2244,2030,1666
526,1509,2205,1998,1640
527,1502,2190,1932,1587
528,1499,2157,1877,1544
529,1505,2160,1849,1506
530,1509,2171,1847,1481
531,1501,2185,1846,1477
532,1647,2203,1837,1484
533,1886,2176,1819,1478
534,2035,2106,1790,1465
535,2071,2034,1753,1451
536,2181,2013,1723,1448
537,2226,2125,1844,1543
539,2256,2424,2139,1752
540,2208,2691,2418,1955
541,2205,2886,2648,2095
542,2211,2996,2749,2204
543,2073,2951,2807,2299
544,1909,2786,2752,2308
545,1731,2538,2534,2196
546,1572,2304,2296,2029
547,1462,2162,2155,1923
548,1414,2116,2122,1913
549,1399,2093,2090,1911
550,1370,2017,1997,1838
551,1376,1938,1926,1767
552,1389,1878,1880,1711
553,1347,1833,1807,1645
554,1283,1757,1716,1579
555,1219,1674,1627,1510
556,1263,1623,1547,1437
557,1350,1718,1500,1410
558,1455,1735,1561,1532
559,1528,1809,1802,1866
560,1581,2011,2095,2148
562,1608,2213,2315,2202
563,1635,2334,2330,2096
564,1656,2358,2276,1965
565,1715,2333,2197,1849
566,1740,2335,2114,1777
567,1700,2332,2041,1728
568,1603,2324,2000,1840
569,1492,2307,2090,2130
570,1420,2361,2318,2306
571,1443,2503,2510,2411
572,1495,2533,2633,2365
573,1497,2489,2658,2234
574,1485,2451,2547,2092
575,1461,2364,2394,1987
576,1420,2271,2264,1914
577,1376,2188,2161,1847
578,1336,2108,2062,1782
579,1294,2013,1967,1722
580,1248,1924,1900,1686
581,1251,1977,2119,2079
582,1391,2458,2666,2449
583,1448,2701,3068,2676
585,1415,2667,3094,2874
586,1362,2534,2931,2849
587,1292,2348,2671,2620
588,1209,2141,2384,2343
589,1153,1987,2197,2160
590,1113,1875,2062,2031
591,1080,1786,1945,1906
592,1067,1741,1871,1808
593,1080,1729,1828,1735
594,1066,1713,1800,1677
595,1029,1647,1725,1613
596,995,1577,1647,1539
597,971,1522,1591,1481
598,971,1537,1614,1446
599,1028,1605,1675,1489
600,1066,1657,1711,1587
601,1120,1692,1730,1686
602,1319,1883,1762,1724
603,1371,2110,1824,1762
604,1398,2287,1894,1801
605,1440,2436,2016,1828
606,1513,2525,2157,1880
608,1700,2648,2221,1932
609,1723,2574,2208,1933
610,1653,2479,2203,1927
611,1565,2370,2182,1923
612,1547,2262,2125,1900
613,1644,2266,2080,1870
614,1690,2230,2057,1896
615,1637,2240,2219,2059
616,1613,2341,2364,2145
617,1599,2373,2392,2145
618,1519,2270,2272,2038
619,1411,2115,2113,1913
620,1312,1972,1974,1802
621,1245,1854,1861,1690
622,1390,1781,1769,1595
623,1469,1716,1686,1527
624,1412,1660,1626,1480
625,1330,1613,1582,1445
626,1253,1573,1547,1417
627,1182,1527,1504,1382
628,1121,1482,1464,1347
629,1074,1447,1430,1312
631,1040,1421,1401,1283
632,1016,1403,1376,1264
633,1001,1390,1361,1279
634,992,1382,1380,1341
635,986,1381,1418,1392
636,982,1396,1468,1444
637,984,1427,1528,1502
638,1000,1474,1581,1553
639,1025,1523,1632,1574
640,1051,1572,1672,1565
641,1115,1627,1689,1555
642,1174,1653,1705,1561
643,1205,1683,1792,1632
644,1215,1765,1883,1677
645,1239,1827,1893,1666
646,1231,1841,1871,1646
647,1212,1823,1841,1627
648,1183,1796,1819,1606
649,1150,1760,1792,1560
650,1122,1711,1743,1507
651,1130,1704,1722,1476
652,1106,1681,1698,1458
654,1071,1634,1649,1431
655,1099,1593,1599,1406
656,1289,1597,1567,1379
657,1454,1743,1609,1369
658,1533,1868,1769,1452
659,1545,1972,1859,1522
660,1588,2127,1870,1646
661,1644,2284,1899,1940
662,1592,2223,2024,2123
663,1531,2162,2092,2197
664,1445,2069,2111,2193
665,1359,1974,2087,2154
666,1295,1909,2046,2187
667,1245,1839,1974,2194
668,1293,1807,1891,2114
669,1436,1813,1810,2010
670,1539,1800,1750,2037
671,1545,1810,1727,2236
672,1566,1864,1750,2311
673,1669,1962,1833,2243
674,1742,2018,1931,2231
675,1735,2109,2044,2276
677,1698,2157,2149,2395
678,1634,2162,2228,2508
679,1590,2189,2309,2570
680,1555,2219,2335,2601
681,1530,2191,2283,2560
682,1513,2137,2208,2515
683,1484,2128,2156,2530
684,1472,2145,2225,2575
685,1546,2164,2400,2657
686,1578,2216,2560,2711
687,1572,2291,2720,2748
688,1566,2402,2817,2732
689,1632,2503,2804,2620
690,1725,2602,2710,2468
691,1733,2673,2721,2343
692,1748,2678,2716,2273
693,1735,2706,2716,2246
694,1796,2700,2723,2284
695,2093,2921,2762,2308
696,2224,3321,3118,2517
697,2280,3541,3437,2750
699,2271,3689,3595,2897
700,2268,3714,3575,2946
701,2276,3648,3477,2837
702,2246,3524,3231,2627
703,2138,3253,2941,2417
704,1978,2986,2681,2227
705,1830,2731,2454,2069
706,1668,2481,2249,1925
707,1577,2295,2082,1806
708,1583,2322,2063,1730
709,1572,2365,2216,1841
710,1572,2409,2339,2030
711,1490,2352,2399,2176
712,1471,2296,2344,2204
713,1536,2337,2305,2140
714,1609,2359,2225,2034
715,1653,2298,2126,1938
716,1573,2175,2030,1868
717,1455,2029,1912,1797
718,1343,1889,1793,1698
719,1248,1763,1685,1596
720,1312,1729,1611,1522
722,1493,2093,1815,1596
723,1616,2409,2233,1896
724,1744,2636,2449,2035
725,1838,2739,2480,2018
726,1900,2868,2571,1993
727,1898,2928,2600,1982
728,1897,2927,2570,1961
729,1968,2852,2506,1941
730,2011,2750,2428,1919
731,1972,2743,2436,1929
732,2024,2779,2495,2005
733,2246,3125,2556,2048
734,2331,3435,2540,2017
735,2220,3643,2471,1935
736,2097,3659,2367,1830
737,2109,3600,2234,1740
738,2137,3544,2118,1717
739,2133,3462,2109,1723
740,2149,3414,2176,1730
741,2173,3409,2314,1725
742,2165,3369,2444,1735
743,2120,3355,2533,1795
745,2029,3298,2640,1886
746,2003,3238,2651,1952
747,2061,3131,2589,1962
748,2062,2984,2516,1958
749,1975,2833,2431,1939
750,1850,2654,2311,1863
751,1724,2486,2200,1785
752,1607,2332,2115,1742
753,1501,2170,1994,1697
754,1467,2048,1904,1650
755,1550,1978,1921,1702
756,1760,2206,2021,1808
757,1974,2616,2286,1875
758,2082,2990,2719,2007
759,2094,3249,3068,2233
760,2082,3404,3265,2395
761,2049,3464,3305,2426
762,1995,3443,3383,2473
763,1925,3339,3386,2583
764,1841,3219,3339,2630
765,1786,3080,3222,2606
766,1790,2972,3024,2476
768,1823,2835,2826,2344
769,1839,2753,2679,2248
770,1807,2737,2639,2278
771,1775,2721,2664,2339
772,1767,2683,2655,2364
773,1723,2658,2652,2362
774,1677,2558,2603,2360
775,1748,2585,2560,2336
776,1962,2772,2616,2331
777,2171,3169,2830,2400
778,2206,3404,3023,2573
779,2102,3417,3137,2732
780,1972,3306,3217,2883
781,1860,3142,3138,2884
782,1793,2988,2991,2744
783,1838,2933,2887,2630
784,1828,2928,2917,2639
785,1769,2877,2969,2718
786,1756,2831,2924,2682
787,1788,2797,2809,2556
788,1907,2764,2712,2430
789,2155,2873,2633,2316
791,2232,3207,2596,2222
792,2246,3488,2681,2190
793,2313,3675,2839,2229
794,2378,3775,2967,2277
795,2314,3818,3015,2281
796,2266,3794,3055,2225
797,2316,3748,3032,2128
798,2378,3738,2974,2041
799,2409,3791,2993,2012
800,2432,3810,2962,1999
801,2432,3728,2892,1953
802,2345,3651,2800,1887
803,2218,3570,2787,1851
804,2109,3439,2816,1947
805,2003,3289,2812,2063
806,2035,3180,2801,2120
807,2074,3245,2901,2179
808,2006,3192,3085,2413
809,1959,3123,3187,2617
810,1934,3079,3220,2678
811,1896,3087,3194,2657
812,1853,3068,3093,2584
814,1844,3006,2972,2501
815,1890,2920,2851,2400
816,2005,2852,2698,2282
817,2136,2775,2524,2136
818,2206,2665,2352,2002
819,2221,2539,2355,1929
820,2198,2508,2476,1922
821,2162,2557,2437,1878
822,2106,2593,2346,1837
823,2101,2517,2249,1787
824,2089,2414,2154,1744
825,2034,2342,2091,1730
826,1998,2298,2057,1728
827,1964,2267,2043,1723
828,1936,2267,2055,1720
829,1909,2292,2096,1728
830,1852,2314,2106,1722
831,1922,2325,2074,1694
832,2146,2532,2031,1659
833,2377,2916,2035,1737
834,2493,3176,2124,1899
835,2611,3558,2289,1979
837,2561,3768,2748,2115
838,2418,3685,3054,2292
839,2312,3544,3128,2484
840,2288,3433,3182,2596
841,2261,3379,3203,2589
842,2195,3312,3055,2450
843,2143,3146,2859,2311
844,2134,2977,2694,2195
845,2187,2904,2588,2143
846,2227,3016,2530,2073
847,2211,3121,2479,1991
848,2056,3126,2394,1950
849,1907,3026,2316,1929
850,1811,2896,2265,1883
851,1746,2783,2216,1828
852,1835,2782,2262,1837
853,1871,2830,2485,2049
854,1864,2902,2713,2301
855,1850,2877,2870,2431
856,1784,2826,2890,2538
857,1682,2697,2840,2600
858,1587,2578,2828,2652
860,1687,2523,2932,2711
861,1834,2656,3015,2717
862,1879,2767,3082,2748
863,1961,2882,3063,2732
864,1975,2960,2996,2621
865,2188,3072,2886,2494
866,2459,3126,2787,2400
867,2575,3090,2711,2347
868,2592,3022,2638,2298
869,2535,2920,2589,2299
870,2423,2827,2610,2344
871,2309,2773,2602,2295
872,2245,2747,2513,2178
873,2246,2775,2401,2067
874,2215,2826,2305,1990
875,2137,2762,2280,1954
876,1990,2580,2176,1906
877,1832,2405,2061,1828
878,1872,2350,1974,1757
879,1965,2685,2041,1713
880,1981,2889,2344,1869
881,1997,2995,2750,2304
883,2013,3048,3082,2709
884,2022,3081,3165,2913
885,2006,3072,3169,2956
886,1942,3012,3117,2949
887,1822,2928,3100,2970
888,1729,2901,3130,2947
889,1711,2939,3124,2880
890,1776,2980,3062,2779
891,1886,3049,3073,2741
892,2036,3209,3216,2813
893,2020,3295,3358,2899
894,1857,3092,3249,2912
895,1704,2816,2989,2771
896,1668,2666,2824,2644
897,1661,2638,2795,2625
898,1597,2521,2653,2509
899,1510,2369,2465,2348
900,1429,2241,2322,2224
901,1378,2123,2191,2104
902,1364,2080,2093,2038
903,1512,2099,2055,2016
904,1650,2245,2070,1992
906,1716,2352,2122,1960
907,1738,2356,2120,1932
908,1742,2404,2170,1977
909,1692,2427,2274,2031
910,1582,2353,2312,2078
911,1488,2255,2286,2090
912,1418,2175,2287,2152
913,1373,2102,2231,2157
914,1328,2066,2186,2089
915,1282,2016,2119,1996
916,1260,2147,2224,2053
917,1334,2269,2298,2073
918,1349,2224,2243,2026
919,1318,2133,2150,1925
920,1256,2010,2034,1823
921,1186,1878,1922,1717
922,1130,1761,1827,1623
923,1126,1671,1728,1545
924,1123,1603,1641,1478
925,1088,1538,1562,1415
926,1054,1488,1505,1364
927,1132,1464,1514,1344
929,1345,1608,1620,1438
930,1438,1931,1845,1557
931,1552,2167,2101,1714
932,1645,2385,2278,1858
933,1680,2487,2402,1982
934,1696,2552,2505,2081
935,1758,2612,2506,2059
936,1822,2619,2419,1995
937,1782,2502,2303,1923
938,1672,2358,2168,1846
939,1555,2212,2036,1760
940,1447,2073,1927,1678
941,1349,1943,1821,1601
942,1259,1819,1727,1538
943,1182,1707,1641,1471
944,1116,1612,1561,1405
945,1064,1534,1495,1346
946,1024,1471,1437,1294
947,1003,1429,1391,1249
948,995,1412,1369,1223
949,1003,1441,1399,1241
950,1022,1479,1444,1277
952,1024,1486,1462,1299
953,1019,1488,1471,1301
954,1006,1478,1467,1289
955,996,1459,1452,1276
956,1002,1459,1442,1266
957,1004,1482,1458,1275
958,995,1489,1478,1289
959,969,1449,1445,1266
960,959,1399,1397,1230
961,1021,1359,1359,1197
962,1118,1360,1340,1185
963,1257,1612,1499,1234
964,1422,2007,1960,1506
965,1580,2302,2347,1871
966,1747,2670,2695,2181
967,1791,2893,2967,2395
968,1745,3006,3069,2459
969,1686,2933,3083,2432
970,1732,2857,2966,2388
971,1851,2937,2915,2343
972,1894,3004,2963,2361
973,1881,3020,3009,2368
975,1873,2987,3036,2426
976,1874,2973,3042,2483
977,1888,2969,3051,2569
978,1837,2927,3042,2656
979,1838,2882,3010,2679
980,1850,2867,2985,2690
981,1789,2820,2979,2721
982,1830,2806,2920,2710
983,1827,2780,2854,2645
984,1806,2715,2773,2548
985,1782,2664,2720,2498
986,1804,2653,2675,2467
987,1746,2677,2690,2446
988,1712,2617,2701,2464
989,1740,2665,2746,2500
990,1705,2737,2858,2575
991,1740,2889,3054,2715
992,1786,2928,3062,2683
993,1696,2788,2928,2601
994,1573,2584,2699,2420
995,1467,2383,2467,2224
996,1379,2213,2265,2046
998,1298,2072,2121,1914
999,1275,1969,1990,1800
1000,1283,1932,1911,1712
1001,1252,1862,1822,1626
1002,1209,1775,1736,1552
1003,1166,1706,1674,1499
1004,1129,1656,1631,1462
1005,1101,1621,1600,1429
1006,1157,1714,1669,1443
1007,1371,2051,2049,1659
1008,1514,2240,2289,1892
1009,1693,2487,2433,2112
1010,1762,2674,2555,2248
1011,1829,2794,2679,2362
1012,1914,2914,2794,2439
1013,2026,2998,2891,2462
1014,2132,3163,2999,2563
1015,2061,3323,3069,2731
1016,2012,3355,3150,2846
1017,2009,3314,3174,2852
1018,2021,3254,3137,2819
1019,2043,3191,3067,2766
1021,2135,3140,2982,2673
1022,2201,3113,2900,2530
1023,2144,3123,2844,2393
1024,2087,3093,2814,2273
1025,2142,3114,2831,2173
1026,2062,3174,2919,2233
1027,1990,3133,3009,2376
1028,1925,3127,3102,2532
1029,1849,3141,3269,2678
1030,1806,3180,3403,2743
1031,1776,3267,3411,2744
1032,1741,3311,3306,2717
1033,1750,3267,3188,2598
1034,1777,3189,3027,2423
1035,1777,3128,2891,2266
1036,1757,3031,2851,2142
1037,1775,2932,2789,2046
1038,1762,2900,2716,1982
1039,1769,2873,2670,1946
1040,1792,2824,2596,1911
1041,1831,2816,2540,1880
1042,1980,2914,2613,1918
