height of setup:,70.68
time,value of sensor0,value of sensor1,value of sensor2,value of sensor3
83,1830,3385,2537,2430
84,1829,3230,2376,2187
85,2284,3050,2227,1983
86,3348,3009,2125,1824
88,3698,3125,2060,1732
89,3528,3243,2122,1829
90,3196,3456,2352,1950
91,2906,3597,2497,2096
92,2648,3574,2609,2222
93,2360,3392,2599,2258
94,2068,3134,2446,2122
95,1855,2884,2280,1957
96,1931,2840,2175,1837
97,2394,3207,2151,1734
98,2734,4363,2975,1870
99,2582,4930,4388,3189
100,2460,5279,5161,3977
101,2572,5743,5365,4027
102,2781,5907,5254,3946
103,2732,5639,5114,3919
104,2558,5326,4857,4081
105,2427,5077,4613,4159
106,2851,5043,4340,3895
107,3475,5673,4213,3620
108,3506,6659,5014,4185
109,3389,6729,5667,4800
111,3144,6406,5436,4718
112,3083,6168,5087,4277
113,3332,6808,5539,4262
114,2988,6957,6336,4743
115,2585,6654,6005,4569
116,2247,6443,5454,4082
117,2028,5998,4999,3637
118,1855,5442,4543,3270
119,1730,4871,4009,2902
120,1575,4297,3507,2574
121,1425,3772,3061,2284
122,1311,3344,2704,2045
123,1216,3020,2464,1863
124,1142,2785,2389,1872
125,1147,2725,2595,2166
126,1200,2917,3067,2492
127,1343,3422,3298,2524
128,1638,3848,3373,2420
129,1856,4101,3505,2437
130,2033,4331,3639,2558
131,2183,4484,3726,2645
132,2176,4607,3844,2796
134,2095,4771,4103,2957
135,2166,4931,4189,2990
136,2271,4838,4037,2895
137,2205,4490,3793,2802
138,2006,4103,3686,2644
139,1859,3836,3438,2569
140,1743,3498,3082,2382
141,1640,3181,2782,2240
142,1749,3179,2638,2061
143,1825,3509,2703,1865
144,2136,3871,2960,1725
145,2256,4337,3295,1771
146,2596,4554,3548,2003
147,2868,4577,3588,2232
148,2913,4583,3484,2191
149,2855,4600,3300,2069
150,2838,4542,3128,2079
151,2847,4594,3218,2304
152,2806,4826,3505,2481
153,2830,5059,3753,2616
154,2960,5208,3847,2656
155,2991,5073,3665,2526
157,2786,4659,3353,2320
158,2442,4192,3074,2165
159,2114,3807,2926,2073
160,1883,3585,2794,1959
161,1737,3464,2782,2180
162,1679,3548,3003,2438
163,1690,3485,2879,2298
164,1610,3502,2806,2243
165,1524,3556,2969,2592
166,1489,3543,3234,2764
167,1570,3514,3436,2753
168,1758,3617,3588,2698
169,1803,3845,3579,2634
170,1789,4055,3681,2962
171,1815,4129,3856,3259
172,1835,4345,4087,3376
173,1784,4455,4100,3343
174,1720,4426,3900,3131
175,1711,4267,3614,2940
176,1878,4118,3384,2706
177,1902,3924,3203,2524
178,1762,3621,2941,2321
180,1595,3300,2666,2114
181,1447,3008,2439,1931
182,1328,2780,2313,1821
183,1237,2597,2193,1741
184,1144,2389,2028,1626
185,1064,2199,1871,1504
186,999,2036,1736,1394
187,950,1904,1634,1311
188,917,1808,1557,1248
189,895,1737,1502,1209
190,947,1687,1468,1175
191,1318,1790,1446,1149
192,1700,2363,1530,1131
193,1956,2978,1656,1126
194,2105,3353,1694,1212
195,2120,3285,1858,1421
196,2042,3193,2074,1536
197,1894,3062,2097,1526
198,1718,2888,2074,1533
199,1576,2799,2092,1551
200,1434,2613,2014,1506
201,1362,2449,1924,1452
203,1321,2386,1917,1445
204,1236,2291,1878,1424
205,1179,2212,1832,1387
206,1134,2143,1792,1360
207,1186,2173,1756,1338
208,1263,2716,2318,1425
209,1204,2863,2838,1836
210,1141,2832,2954,2060
211,1116,2835,3003,2170
212,1156,2920,3058,2231
213,1218,2973,3193,2350
214,1218,3039,3391,2569
215,1170,3029,3530,2750
216,1137,2958,3406,2734
217,1226,2911,3247,2622
218,1342,2933,3140,2540
219,1383,3001,3154,2528
220,1357,3106,3329,2783
221,1384,3307,3703,3080
222,1398,3586,3748,2944
223,1477,3802,3676,2741
225,1517,3698,3544,2529
226,1507,3463,3334,2380
227,1496,3261,3083,2243
228,1418,3175,2872,2116
229,1318,2954,2641,1968
230,1189,2667,2363,1782
231,1074,2398,2116,1611
232,986,2182,1930,1475
233,925,2007,1786,1374
234,883,1893,1689,1317
235,860,1836,1641,1283
236,869,1843,1636,1262
237,912,1888,1649,1236
238,922,1870,1623,1200
239,916,1843,1593,1176
240,882,1793,1557,1156
241,849,1713,1497,1125
242,818,1631,1434,1090
243,794,1570,1387,1062
244,796,1538,1375,1055
245,830,1556,1393,1073
246,837,1551,1397,1072
248,924,1713,1486,1092
249,1051,1963,1618,1157
250,1083,2143,1755,1202
251,1048,2201,1879,1262
252,1069,2327,2115,1480
253,1185,2668,2449,1749
254,1259,2793,2475,1826
255,1191,2628,2295,1721
256,1098,2418,2099,1583
257,1011,2217,1922,1464
258,942,2053,1778,1368
259,896,1930,1672,1289
260,857,1833,1593,1221
261,828,1748,1531,1161
262,810,1684,1482,1115
263,793,1624,1429,1080
264,772,1560,1370,1047
265,752,1502,1320,1024
266,738,1456,1291,1025
267,732,1427,1299,1034
268,732,1416,1313,1032
269,750,1419,1317,1028
271,792,1478,1354,1056
272,785,1488,1348,1050
273,767,1466,1314,1021
274,752,1433,1275,989
275,735,1394,1240,961
276,731,1387,1231,947
277,761,1438,1273,961
278,776,1492,1357,1031
279,799,1547,1410,1082
280,797,1588,1462,1112
281,810,1613,1474,1118
282,816,1613,1460,1112
283,805,1583,1438,1101
284,795,1564,1429,1096
285,777,1525,1390,1068
286,785,1500,1354,1040
287,876,1661,1450,1051
288,921,1867,1665,1174
289,932,1945,1788,1301
290,915,1927,1782,1316
291,880,1871,1743,1294
292,880,1842,1710,1282
294,861,1797,1663,1249
295,831,1718,1588,1205
296,812,1662,1533,1165
297,797,1615,1478,1120
298,775,1557,1424,1082
299,752,1503,1376,1062
300,730,1454,1334,1054
301,716,1411,1298,1042
302,701,1372,1258,1011
303,693,1337,1220,977
304,753,1394,1222,949
305,811,1539,1336,935
306,852,1663,1447,965
307,894,1774,1510,1032
308,885,1766,1490,1050
309,848,1690,1431,1028
310,804,1595,1358,993
311,768,1512,1295,962
312,745,1458,1257,939
313,730,1426,1236,926
314,726,1409,1228,922
315,732,1413,1238,933
317,738,1429,1264,957
318,732,1435,1287,979
319,721,1416,1288,999
320,767,1425,1283,1019
321,881,1592,1357,1044
322,945,1803,1536,1127
323,938,1850,1564,1146
324,883,1772,1495,1099
325,826,1663,1404,1044
326,779,1563,1323,993
327,742,1479,1258,954
328,723,1414,1217,938
329,711,1373,1199,937
330,696,1336,1174,925
331,685,1307,1148,906
332,672,1278,1123,885
333,662,1257,1103,870
334,655,1241,1087,854
335,649,1234,1081,842
336,644,1226,1078,837
337,640,1214,1073,835
339,637,1200,1065,832
340,641,1189,1060,833
341,642,1186,1063,843
342,646,1196,1079,857
343,653,1213,1102,877
344,666,1227,1113,885
345,673,1245,1128,891
346,683,1283,1168,916
347,683,1303,1195,935
348,687,1318,1209,946
349,684,1310,1196,947
350,675,1286,1171,934
351,664,1262,1149,914
352,655,1241,1125,892
353,649,1218,1103,872
354,644,1199,1086,857
355,642,1188,1077,848
356,642,1182,1077,844
357,645,1205,1100,856
358,667,1250,1138,882
359,688,1283,1167,899
360,695,1301,1177,899
362,701,1311,1180,897
363,708,1345,1213,911
364,711,1362,1251,952
365,706,1353,1261,980
366,703,1331,1271,996
367,717,1317,1279,988
368,723,1320,1285,980
369,756,1355,1301,993
370,813,1481,1383,1055
371,817,1553,1422,1090
372,803,1595,1417,1094
373,804,1592,1418,1121
374,798,1585,1452,1168
375,791,1592,1499,1190
376,790,1601,1502,1187
377,779,1567,1474,1184
378,756,1514,1432,1166
379,735,1461,1396,1130
380,726,1432,1373,1091
381,726,1414,1334,1053
382,719,1408,1303,1024
383,714,1392,1277,1004
385,718,1390,1274,1019
386,726,1403,1284,1032
387,755,1439,1308,1045
388,782,1497,1363,1067
389,780,1521,1407,1091
390,759,1496,1410,1106
391,744,1469,1388,1113
392,743,1463,1370,1101
393,791,1464,1362,1084
394,846,1461,1335,1053
395,861,1501,1306,1022
396,859,1562,1322,1017
397,916,1631,1404,1088
398,915,1774,1544,1207
399,881,1862,1644,1267
400,846,1873,1687,1275
401,806,1793,1652,1240
402,793,1751,1606,1205
403,785,1706,1562,1190
404,769,1647,1520,1166
405,752,1588,1476,1138
406,727,1515,1412,1105
408,708,1446,1345,1063
409,736,1398,1297,1028
410,781,1381,1343,1048
411,809,1458,1440,1098
412,837,1561,1523,1161
413,848,1616,1589,1198
414,848,1656,1647,1214
