height of setup:,64.12
time,value of sensor0,value of sensor1,value of sensor2,value of sensor3
181,1956,2530,2401,2013
182,1977,2539,2385,1955
184,1927,2544,2398,1944
185,1875,2538,2374,1890
186,1817,2504,2332,1823
187,1753,2456,2282,1764
188,1688,2411,2249,1719
189,1630,2352,2219,1670
190,1583,2306,2179,1614
191,1548,2264,2123,1551
192,1497,2181,2025,1474
193,1458,2082,1946,1435
194,1456,2005,1903,1416
195,1516,2026,1899,1410
196,1632,2138,1978,1428
197,1708,2294,2158,1536
198,1676,2451,2342,1660
199,1685,2595,2484,1762
200,1775,2750,2632,1880
201,1825,2807,2650,1896
202,1838,2797,2601,1868
203,1829,2714,2508,1793
204,1801,2615,2407,1687
205,1766,2531,2308,1609
207,1701,2429,2218,1563
208,1640,2353,2145,1538
209,1602,2309,2090,1514
210,1571,2308,2111,1502
211,1592,2328,2170,1536
212,1632,2405,2246,1590
213,1701,2539,2338,1641
214,1730,2609,2370,1662
215,1742,2626,2363,1635
216,1776,2620,2352,1599
217,1933,2624,2345,1583
218,2062,2712,2388,1586
219,1971,2791,2412,1562
220,1905,2819,2382,1554
221,1850,2786,2372,1540
222,1795,2723,2363,1542
223,1792,2694,2422,1615
224,1906,2890,2599,1748
225,2041,3059,2705,1812
226,1974,2968,2598,1724
227,1858,2841,2502,1657
229,1770,2732,2429,1619
230,1691,2624,2351,1580
231,1614,2506,2259,1546
232,1599,2437,2240,1583
233,1624,2473,2300,1679
234,1650,2544,2338,1682
235,1637,2490,2258,1613
236,1564,2377,2156,1549
237,1458,2221,2012,1478
238,1371,2088,1900,1419
239,1306,1972,1803,1360
240,1252,1878,1728,1312
241,1204,1799,1673,1272
242,1178,1754,1629,1235
243,1171,1726,1603,1279
244,1171,1702,1598,1454
245,1183,1689,1596,1503
246,1224,1691,1605,1569
247,1263,1704,1621,1545
248,1301,1768,1676,1502
249,1320,1820,1723,1461
250,1307,1816,1717,1400
252,1264,1768,1673,1332
253,1204,1705,1620,1262
254,1165,1670,1572,1201
255,1170,1661,1537,1155
256,1283,1690,1543,1131
257,1487,1831,1664,1154
258,1633,1959,1796,1233
259,1760,2020,1844,1275
260,1816,2037,1845,1286
261,1811,2034,1821,1292
262,1760,2032,1779,1291
263,1699,2020,1741,1284
264,1637,2003,1717,1275
265,1569,1971,1700,1263
266,1528,1952,1695,1246
267,1506,1926,1689,1222
268,1529,1926,1677,1185
269,1564,1960,1686,1157
270,1520,1993,1708,1150
271,1446,2030,1768,1181
272,1405,2053,1833,1237
274,1419,2119,1977,1381
275,1498,2267,2150,1511
276,1552,2338,2223,1565
277,1541,2326,2236,1587
278,1533,2286,2200,1586
279,1525,2263,2161,1577
280,1486,2223,2113,1549
281,1455,2178,2064,1517
282,1446,2143,2026,1482
283,1430,2112,2001,1468
284,1376,2058,1953,1435
285,1327,2002,1905,1398
286,1287,1948,1850,1356
287,1256,1928,1820,1325
288,1277,1928,1802,1314
289,1304,1945,1800,1309
290,1329,1993,1841,1324
291,1344,2010,1851,1324
292,1332,1990,1843,1312
293,1319,1970,1830,1285
294,1336,1984,1828,1257
296,1356,2025,1853,1235
297,1356,2044,1885,1214
298,1340,2044,1903,1195
299,1320,2042,1882,1233
300,1293,2006,1840,1248
301,1273,1958,1802,1246
302,1268,1922,1775,1244
303,1255,1888,1776,1242
304,1231,1857,1799,1195
305,1284,1825,1827,1153
306,1294,1791,1817,1153
307,1269,1768,1798,1182
308,1238,1748,1771,1203
309,1210,1731,1740,1204
310,1187,1718,1697,1190
311,1161,1688,1651,1174
312,1125,1645,1604,1152
313,1092,1601,1560,1129
314,1076,1575,1533,1111
315,1055,1551,1503,1090
316,1042,1528,1472,1067
317,1037,1506,1447,1148
319,1028,1493,1444,1296
320,1021,1499,1469,1374
321,1019,1513,1492,1396
322,1027,1526,1504,1382
323,1027,1525,1499,1348
324,1022,1521,1505,1328
325,1014,1519,1510,1317
326,1017,1529,1520,1322
327,1021,1536,1520,1325
328,1023,1532,1511,1317
329,1020,1523,1502,1292
330,1017,1505,1481,1244
331,1006,1471,1447,1189
332,1008,1443,1415,1144
333,1020,1426,1384,1102
334,1014,1413,1364,1071
335,1004,1404,1355,1050
336,999,1398,1351,1035
337,1009,1399,1351,1024
338,1025,1414,1354,1017
339,1043,1443,1368,1019
340,1057,1478,1395,1033
342,1065,1509,1429,1058
343,1060,1534,1463,1081
344,1059,1552,1491,1096
345,1055,1572,1515,1107
346,1053,1581,1535,1119
347,1063,1596,1552,1130
348,1077,1616,1568,1138
349,1083,1629,1580,1138
350,1077,1620,1563,1111
351,1060,1590,1523,1077
352,1046,1569,1489,1049
353,1031,1559,1467,1028
354,1026,1567,1469,1019
355,1034,1589,1495,1022
356,1077,1611,1517,1040
357,1136,1624,1516,1053
358,1157,1621,1503,1055
359,1153,1628,1519,1069
360,1142,1642,1551,1095
361,1108,1624,1553,1104
362,1079,1601,1537,1099
364,1061,1581,1519,1087
365,1048,1556,1495,1079
366,1021,1517,1459,1061
367,999,1481,1422,1037
368,981,1462,1393,1014
369,963,1456,1373,998
370,952,1455,1360,986
371,977,1465,1365,986
372,1023,1513,1414,1030
373,1075,1595,1493,1086
374,1130,1664,1552,1120
375,1155,1713,1590,1141
376,1161,1731,1600,1143
377,1146,1704,1575,1126
378,1113,1657,1537,1099
379,1087,1623,1513,1081
380,1211,1618,1522,1076
381,1539,1680,1697,1154
382,1805,1927,1994,1346
383,1972,2241,2289,1597
384,2044,2597,2511,1763
385,1997,2799,2683,1873
387,1870,2799,2719,1941
388,1756,2698,2612,1968
389,1657,2602,2491,1945
390,1571,2505,2367,1884
391,1483,2378,2232,1804
392,1393,2251,2104,1706
393,1319,2138,1991,1610
394,1252,2022,1887,1523
395,1196,1907,1805,1444
396,1152,1805,1719,1371
397,1124,1730,1643,1306
398,1132,1691,1593,1258
399,1186,1699,1585,1229
400,1309,1810,1654,1230
401,1372,1962,1757,1258
402,1343,2004,1823,1294
403,1319,2014,1852,1323
404,1377,2043,1871,1337
