height of setup:,96.78
time,value of sensor0,value of sensor1,value of sensor2,value of sensor3
85,3246,4552,3167,3099
86,3273,5177,3949,3384
87,3409,5932,4991,3746
88,3472,6412,5400,4153
89,3380,6305,5448,4560
90,3881,6605,5088,4584
91,4342,6903,4623,4323
92,4380,6883,4256,4677
93,4104,6548,4627,5474
94,3884,6410,5049,6249
95,3734,6182,5131,6966
96,3749,5940,5252,7187
97,3735,5428,5046,6854
99,3592,4937,4634,6322
100,3504,4539,4494,5860
101,3830,5215,4464,5478
102,4107,6056,4795,5221
103,4131,6987,4598,4963
104,3959,6984,4427,5413
105,3949,6512,4541,5529
106,3976,6075,4684,5264
107,4181,5980,4768,5172
108,4115,6059,4636,5005
109,3812,5913,4395,4690
110,4318,5733,4040,4288
111,4308,5883,4577,4519
112,4379,6402,4853,4546
113,4259,6821,4783,4540
114,4198,7128,4609,4270
115,4287,7071,4630,3894
116,4096,6701,4544,3515
117,3785,6347,4544,3518
118,4110,6380,4955,3930
119,4625,6851,5374,4392
120,4301,6576,5414,4609
122,3930,6058,5281,4487
123,3519,5745,4996,4383
124,3187,5527,4805,4269
125,2919,5250,4517,4028
126,2725,4960,4197,3771
127,2814,4767,4047,3589
128,2902,4672,4040,3550
129,2702,4515,3996,3708
130,2429,4158,3750,3687
131,2180,3742,3554,3684
132,1972,3382,3226,3634
133,1810,3134,3038,3504
134,2176,3227,2961,3295
135,2624,4017,3019,3086
136,3327,4698,3371,3007
137,3748,4903,3484,3026
138,3742,4881,3648,3102
139,3589,4917,3902,3006
140,3281,5184,3707,2723
141,3014,5166,3896,2454
142,2795,4843,3896,2324
143,2760,4549,3860,2276
145,2894,4624,3763,2277
146,2721,4480,3678,2394
147,2529,4448,3816,2742
148,2276,4080,3642,2938
149,2239,3841,3843,3284
150,2378,4231,4189,3695
151,2226,4135,4262,4001
152,2045,3847,4145,4230
153,1903,3699,3962,4223
154,1885,3769,3885,4262
155,1912,3893,3877,4283
156,2004,4061,3999,4349
157,2319,4450,4112,4294
158,2539,4557,3979,4008
159,2607,4360,3636,3600
160,2471,4126,3347,3181
161,2299,3915,3253,2820
162,2164,3670,3086,2553
163,2230,3671,2974,2380
164,2571,3915,3045,2255
165,2594,4304,3178,2289
166,2447,4317,3743,2546
168,2657,4271,3889,3012
169,2653,4138,3725,2913
170,2587,3897,3404,2668
171,2415,3589,3134,2475
172,2202,3294,2925,2437
173,1999,3002,2709,2406
174,1837,2733,2456,2328
175,1816,2547,2259,2265
176,2143,2979,2490,2299
177,2304,3551,3405,3097
178,2365,3817,4143,4161
179,2349,3929,4407,4769
180,2322,3908,4254,4912
181,2478,3940,4058,4823
182,2579,3894,3695,4394
183,2473,3780,3246,3884
184,2270,3573,2822,3400
185,2102,3251,2445,2985
186,1896,2889,2146,2640
187,1712,2572,1916,2358
188,1601,2316,1744,2132
189,1536,2122,1614,1947
191,1448,1964,1543,1881
192,1395,1909,1521,1813
193,1378,1882,1452,1698
194,1342,1795,1380,1593
195,1272,1693,1321,1506
196,1205,1605,1272,1434
197,1197,1550,1259,1375
198,1445,1580,1555,1447
199,1649,1624,1652,1564
200,1633,1607,1635,1578
201,1531,1571,1552,1517
202,1427,1536,1458,1448
203,1435,1530,1395,1418
204,1517,1798,1619,1639
205,1476,2068,2002,1972
206,1398,2115,2306,2549
207,1355,2089,2267,2674
208,1380,2570,2794,2764
209,1369,2659,3298,3305
210,1314,2551,3305,3648
211,1281,2425,3170,3716
213,1284,2355,3041,3639
214,1286,2314,2850,3452
215,1565,2385,2656,3275
216,1784,2776,2793,3185
217,1842,2977,3009,3312
218,1866,3067,3162,3409
219,1847,3134,3259,3507
220,1777,3157,3259,3571
221,1803,3288,3155,3460
222,1896,3541,3023,3350
223,2000,3598,2941,3189
224,2133,3458,2756,2948
225,2147,3235,2539,2708
226,2106,3008,2325,2491
227,2039,2784,2156,2305
228,1922,2597,1991,2123
229,1788,2393,1826,1949
230,1668,2222,1693,1804
231,1650,2110,1598,1686
232,1684,2200,1577,1592
233,1699,2459,1680,1525
234,1788,2575,2086,1527
236,1953,2721,2282,1817
237,2113,2934,2425,2102
238,2145,3166,2551,2278
239,2471,3239,2716,2352
240,2734,3390,2968,2292
241,2797,3572,3098,2204
242,2603,3449,2957,2097
243,2476,3281,2766,2031
244,2399,3245,2590,1953
245,2317,3142,2373,1838
246,2294,3034,2175,1745
247,2326,3100,2180,1859
248,2216,3130,2263,1960
249,2143,3007,2288,1969
250,2171,2952,2254,1967
251,2257,3057,2311,1915
252,2287,3176,2549,1966
253,2418,3481,2842,2251
254,2338,3619,3155,2747
255,2181,3445,3206,2933
256,2113,3268,3166,2903
257,2086,3177,3052,2770
259,1979,3033,2964,2691
260,1865,2953,2986,2853
261,1785,2810,2826,2838
262,1721,2679,2654,2696
263,1655,2585,2480,2580
264,1546,2422,2288,2429
265,1574,2321,2092,2252
266,1767,2482,2162,2134
267,1746,2452,2128,2066
268,1643,2315,2004,1974
269,1561,2196,1894,1884
270,1572,2177,1874,1825
271,1657,2304,2005,1925
272,1741,2381,2098,2019
273,1711,2469,2130,2007
274,1692,2537,2053,1925
275,1632,2505,1891,1795
276,1703,2511,1824,1702
277,1728,2524,1909,1770
278,1703,2527,1947,1792
279,1681,2436,1867,1806
280,1633,2323,1849,1828
282,1566,2219,1832,1793
283,1501,2094,1746,1713
284,1409,1982,1655,1625
285,1308,1851,1601,1588
286,1229,1744,1557,1598
287,1165,1663,1476,1546
288,1118,1621,1420,1458
289,1083,1571,1391,1392
290,1059,1533,1375,1368
291,1038,1516,1395,1377
292,1137,1644,1480,1448
293,1241,1728,1568,1513
294,1268,1724,1569,1518
295,1257,1720,1552,1481
296,1239,1734,1566,1476
297,1279,1786,1607,1519
298,1325,1849,1672,1582
299,1403,1946,1732,1622
300,1449,2074,1907,1802
301,1437,2079,1917,1858
302,1514,2130,1885,1810
303,1553,2262,2025,1869
305,1571,2318,2139,2049
306,1606,2363,2201,2191
307,1700,2429,2205,2224
308,1738,2462,2179,2198
309,1825,2556,2242,2166
310,1984,2800,2530,2179
311,2015,2876,2668,2136
312,1933,2737,2525,2026
313,1832,2568,2342,1929
314,1751,2428,2213,1912
315,1794,2407,2119,1894
316,1788,2421,2104,1877
317,1749,2409,2057,1928
318,1708,2381,2037,1939
319,1676,2350,2009,1910
320,1602,2315,1979,1853
321,1512,2223,1919,1776
322,1452,2126,1816,1703
323,1416,2020,1731,1644
324,1380,2113,1742,1617
325,1376,2299,1913,1680
326,1349,2313,1997,1749
328,1332,2271,2011,1809
329,1345,2230,1985,1810
330,1344,2183,1977,1801
331,1511,2341,2076,1890
332,1674,2513,2247,2053
333,1909,2765,2342,2179
334,1898,2881,2425,2211
335,1791,2834,2454,2179
336,2012,2836,2509,2232
337,2123,2799,2419,2161
338,2077,2684,2288,2108
339,2002,2598,2135,2004
340,1925,2510,1976,1889
341,1823,2335,1823,1775
342,1704,2165,1685,1654
343,1586,2013,1575,1559
344,1474,1883,1482,1482
345,1386,1779,1425,1440
346,1318,1701,1383,1388
347,1270,1644,1350,1337
348,1221,1596,1311,1296
349,1188,1550,1277,1267
351,1171,1509,1311,1395
352,1151,1496,1372,1657
353,1164,1529,1367,1632
354,1174,1546,1353,1525
355,1164,1551,1315,1433
356,1183,1565,1308,1357
357,1190,1584,1285,1319
358,1194,1593,1282,1290
359,1205,1578,1283,1255
360,1215,1566,1235,1201
361,1192,1515,1173,1152
362,1134,1432,1121,1108
363,1073,1356,1079,1071
364,1015,1276,1028,1025
365,979,1241,1017,1010
366,959,1201,992,981
367,970,1192,1000,976
368,983,1211,993,967
369,996,1246,991,957
370,1072,1306,1051,947
371,1131,1405,1197,970
372,1155,1534,1301,1078
374,1220,1646,1381,1192
375,1299,1861,1571,1306
376,1324,1907,1736,1527
377,1311,1923,1754,1613
378,1297,1890,1690,1590
379,1298,1833,1606,1538
380,1289,1765,1528,1484
381,1285,1703,1469,1426
382,1296,1669,1429,1383
383,1300,1634,1372,1333
384,1279,1607,1310,1284
385,1241,1622,1296,1241
386,1188,1646,1376,1241
387,1124,1596,1375,1284
388,1205,1710,1462,1314
389,1360,1872,1582,1417
390,1390,1973,1697,1504
391,1329,1973,1744,1542
392,1364,1967,1715,1572
393,1386,1965,1675,1608
394,1371,1937,1667,1640
396,1345,1903,1654,1647
397,1302,1873,1638,1649
398,1296,1857,1625,1649
399,1310,1917,1708,1670
400,1279,1964,1860,1801
401,1213,1979,1963,1877
402,1207,1966,1942,1829
403,1431,2007,1860,1727
404,1537,2182,1796,1654
405,1548,2268,1746,1595
406,1556,2230,1649,1515
407,1490,2095,1536,1430
408,1390,1944,1445,1400
409,1305,1820,1404,1503
410,1239,1739,1403,1535
411,1200,1723,1465,1682
412,1200,1716,1587,1755
413,1295,1719,1669,1783
414,1444,1749,1720,1813
415,1713,2047,1820,1796
416,1825,2349,1927,1794
418,1850,2511,2053,1879
419,1829,2574,2203,2131
420,1734,2537,2196,2215
421,1627,2495,2076,2114
422,1571,2386,1958,1962
423,1629,2397,1849,1824
424,1706,2450,1775,1715
425,1785,2500,1789,1695
426,1767,2573,1838,1729
427,1674,2477,1916,1769
428,1620,2337,1893,1812
429,1662,2384,1853,1848
430,1834,2589,1990,1873
431,1942,2771,2175,1986
432,1954,2733,2324,2231
433,1898,2612,2469,2313
434,1863,2507,2495,2409
435,1844,2483,2444,2441
436,1780,2458,2404,2409
437,1703,2381,2306,2360
438,1583,2276,2222,2296
439,1482,2122,2074,2242
441,1416,1998,1925,2118
442,1343,1886,1825,2040
443,1293,1819,1752,2005
444,1282,1812,1794,1987
445,1334,1890,1849,1991
446,1401,1973,1870,2005
447,1466,2065,1887,2005
448,1551,2143,1925,1986
449,1634,2236,1983,1960
450,1644,2296,2122,1995
451,1635,2349,2180,1983
452,1639,2357,2087,1923
453,1641,2255,1942,1841
454,1692,2238,1841,1748
455,1714,2343,1971,1825
456,1874,2472,2108,1991
457,2017,2627,2172,1990
458,1995,2653,2253,1914
459,1870,2543,2204,1865
460,1817,2435,2160,1872
461,1749,2412,2164,1871
462,1675,2375,2215,1857
464,1609,2295,2209,1805
465,1541,2218,2065,1704
466,1537,2177,1898,1605
467,1535,2149,1746,1532
468,1551,2152,1675,1505
469,1555,2163,1692,1499
470,1529,2155,1719,1504
471,1602,2165,1755,1537
472,1728,2250,1807,1583
473,1887,2519,1856,1582
474,1871,2686,2082,1575
475,1800,2661,2162,1627
476,1896,2555,2132,1637
477,2029,2606,2083,1629
478,2025,2754,2203,1714
479,2008,2753,2381,1886
480,2129,2732,2351,1877
481,2189,2827,2217,1763
